,LOC,ORG,DATE,PER
bam,0.9999828934669495,0.9999815821647644,0.9999775290489197,0.9999846816062927
bbj,0.999973714351654,0.9999805092811584,0.9999769330024719,0.9999850392341614
ewe,0.999983012676239,0.999984085559845,0.9999770522117615,0.9999921917915344
fon,0.9999794960021973,0.9999814033508301,0.9999683499336243,0.9999827742576599
hau,0.999977171421051,0.9999707937240601,0.999974250793457,0.9999902248382568
ibo,0.9999886751174927,0.9999794960021973,0.9999924302101135,0.9999906420707703
kin,0.999987781047821,0.999987006187439,0.9999819993972778,0.9999812841415405
lug,0.9999892711639404,0.9999809861183167,0.9999831318855286,0.9999945163726807
luo,0.9999864101409912,0.9999772906303406,0.9999826550483704,0.9999880790710449
mos,0.9999768733978271,0.999980628490448,0.9999623894691467,0.9999900460243225
nya,0.9999868273735046,0.9999866485595703,0.9999840259552002,0.9999917149543762
pcm,0.9999765157699585,0.9999696016311646,0.9999356865882874,0.9999897480010986
sna,0.999980628490448,0.9999920129776001,0.999983012676239,0.9999904632568359
swa,0.9999828934669495,0.9999797940254211,0.9999567270278931,0.9999858736991882
tsn,0.9999806880950928,0.9999788403511047,0.999984085559845,0.9999933242797852
twi,0.9999879598617554,0.9999929666519165,0.9999855756759644,0.9999903440475464
wol,0.9999741315841675,0.9999797344207764,0.9999712705612183,0.9999858140945435
xho,0.9999786019325256,0.9999855160713196,0.9999867677688599,0.9999852180480957
yor,0.9999703764915466,0.9999856352806091,0.9999822378158569,0.9999832510948181
zul,0.9999797940254211,0.9999856948852539,0.9999809861183167,0.9999892115592957
