,LOC,ORG,DATE,PER
bam,0.9942073822021484,0.9943894147872925,0.9974967837333679,0.9971630573272705
bbj,0.9941260814666748,0.9979138374328613,0.9969944357872009,0.997900128364563
ewe,0.9962351322174072,0.996540367603302,0.993282675743103,0.9961491823196411
fon,0.992037296295166,0.9963051080703735,0.9871065020561218,0.9946494102478027
hau,0.9924757480621338,0.9945675730705261,0.9893978834152222,0.9976750016212463
ibo,0.9939602017402649,0.9963164925575256,0.998496413230896,0.9969459176063538
kin,0.9966543912887573,0.9979660511016846,0.995561420917511,0.9975086450576782
lug,0.9952564239501953,0.9945139288902283,0.9942669868469238,0.9995030760765076
luo,0.9972994923591614,0.9929630756378174,0.9973757863044739,0.9978805780410767
mos,0.9955894351005554,0.9960892796516418,0.9967197179794312,0.9966714382171631
nya,0.9965848922729492,0.9951856136322021,0.9950838685035706,0.9984214305877686
pcm,0.9946081638336182,0.9919165372848511,0.9835357069969177,0.9972437620162964
sna,0.9953404068946838,0.998640239238739,0.9932739734649658,0.998146653175354
swa,0.9945707321166992,0.993928074836731,0.9747710227966309,0.9964303970336914
tsn,0.994186282157898,0.9933441877365112,0.9951763153076172,0.9981256127357483
twi,0.9963122010231018,0.9984481930732727,0.9958984851837158,0.9983459115028381
wol,0.9962783455848694,0.9954912662506104,0.9983983635902405,0.9977638721466064
xho,0.996288001537323,0.9976071119308472,0.9970574378967285,0.9961090683937073
yor,0.9927748441696167,0.9970881342887878,0.9979274272918701,0.997329831123352
zul,0.9960669279098511,0.9986138343811035,0.9972379803657532,0.9970236420631409
