,PER,DATE,ORG,LOC,Mean
sna,0.9978592395782471,,0.9997078776359558,0.9997368454933167,0.9996680958757123
pcm,0.9973742961883545,,0.9991310238838196,0.9989438652992249,0.998989003375896
twi,0.9980630278587341,,0.9986902475357056,0.9991973638534546,0.9989181519712059
mos,0.9976193308830261,,0.9984009861946106,0.999410092830658,0.9988680771253642
hau,0.9954559206962585,,0.9989856481552124,0.9989489912986755,0.9988650459687687
nya,0.9987473487854004,,0.9980942606925964,0.9993216395378113,0.9987090976492873
lug,0.9965177774429321,,0.9976766109466553,0.9995989799499512,0.9985760473510594
luo,0.9983195662498474,,0.9974240064620972,0.999739408493042,0.9985740722961796
tsn,0.9986308217048645,,0.9977875351905823,0.9992411732673645,0.9985177464855527
swa,0.9982417821884155,,0.9974806904792786,0.9994471073150635,0.9984574294784694
kin,0.9958425164222717,,0.997300386428833,0.9996629357337952,0.998404792790274
bbj,0.9963372945785522,,0.9975172877311707,0.9987439513206482,0.9980783867604525
yor,,,0.9990276098251343,0.9960816502571106,0.9975546300411224
wol,0.998121976852417,,0.9962396621704102,0.9987448453903198,0.9975105952290655
ibo,0.9974109530448914,,0.9954457879066467,0.998990535736084,0.9972237770997204
ewe,0.9982385039329529,,0.9973364472389221,0.9966484308242798,0.9970287321840675
bam,0.9962901473045349,,0.9951303601264954,0.9987699389457703,0.996930926170164
fon,0.994056761264801,,0.995606541633606,0.9956037402153015,0.9955600424877649
xho,0.9985197186470032,,0.9888622760772705,0.9955341219902039,0.9923823209642206
zul,0.9982093572616577,,0.9884869456291199,0.9734686017036438,0.9814796644507102
