,1,2,3,4,5,6,7,8,9,10,11,12
sna,0.9999539088579564,0.999994478584115,0.9999951100816914,0.9999953216197444,0.9999899634348801,0.999999473297518,0.9999929389922447,0.9999942654877706,0.9999987546680043,0.9999944839662719,0.9999642979751513,0.9996680958757123
pcm,0.9999441605767393,0.9999886704426185,0.9999796767639958,0.999991264997744,0.9999841252962748,0.9999991133322124,0.9999950278818218,0.9999915170513727,0.9999967645672918,0.9999644738956562,0.9999512868020141,0.998989003375896
twi,0.9998636272997637,0.9999876606698129,0.9999926203216603,0.9999959605192047,0.9999793853635103,0.9999987533669067,0.9999916853468402,0.9999911679941065,0.999996840375141,0.9999916096335476,0.999978361199203,0.9989181519712059
mos,0.9998266116466398,0.9999838938900069,0.9999923117799696,0.9999964844946768,0.9999853489445705,0.9999991900780622,0.9999935432197222,0.9999886961544261,0.9999972674453143,0.9999893481291614,0.9999460971471176,0.9988680771253642
hau,0.999831448193469,0.9999841404896156,0.999992222567789,0.9999953820035349,0.9999835385995752,0.9999991055407556,0.9999903779403836,0.9999799241427503,0.9999975799356849,0.9999929880632937,0.9999711368847819,0.9988650459687687
nya,0.9999579389890035,0.9999958790984809,0.9999960711578918,0.9999976536027746,0.9999902384733063,0.999999542251911,0.9999942576963138,0.9999920055757161,0.9999985903212167,0.9999904320077989,0.9999186141977032,0.9987090976492873
lug,0.9999651082980088,0.9999965285164079,0.9999965121543485,0.9999976146454904,0.9999937263189578,0.9999996715900945,0.9999962585424286,0.9999953940802929,0.9999989820915518,0.999983071123512,0.999959048136924,0.9985760473510594
luo,0.9998875088941038,0.999994001357384,0.9999920975149067,0.9999965655258278,0.9999890510552849,0.9999993198058185,0.9999956169159584,0.9999948825711519,0.9999964358737168,0.9999887376155668,0.9999338029657753,0.9985740722961796
tsn,0.9999365822162504,0.9999951930607066,0.9999923628140119,0.9999963571043575,0.9999895984051275,0.9999994974510342,0.9999966422716776,0.9999951303394792,0.9999983669484703,0.9999835236558636,0.9999473395856838,0.9985177464855527
swa,0.9998965641252355,0.9999883673549478,0.9999840614063288,0.999993378819983,0.9999872683699614,0.9999992785110973,0.9999949745103425,0.9999904761127397,0.9999973114254406,0.9999865073602177,0.9999566448544993,0.9984574294784694
kin,0.9999599768445383,0.9999962515301175,0.9999968915982963,0.9999968421225455,0.999990804912218,0.9999995488746494,0.999994616492901,0.9999944591054729,0.9999973154762416,0.9999956077742345,0.9999683852334624,0.998404792790274
bbj,0.9998844526951609,0.9999868900947322,0.9999908006269168,0.9999944232647715,0.9999837135177811,0.9999990311323428,0.9999944820902706,0.9999845078568054,0.9999979861731668,0.9999880212024578,0.9999524852604542,0.9980783867604525
yor,0.9998272108096703,0.9999840941304475,0.9999914001795202,0.9999954388811697,0.9999871705871781,0.9999993291555667,0.9999961977690653,0.9999902283444124,0.9999982986635375,0.9999960770884764,0.9999410625800346,0.9975546300411224
wol,0.999808624678967,0.9999895212697048,0.9999929378235263,0.9999949562004189,0.9999860832893771,0.9999993334408679,0.9999950699556887,0.9999929035411161,0.9999979740207635,0.9999953068575813,0.9999668731272799,0.9975105952290655
ibo,0.9997869371588713,0.9999828229542651,0.9999924204707925,0.9999975425745148,0.9999880194664001,0.9999993404531791,0.9999974167424869,0.9999951665697534,0.9999983258617734,0.9999958722336778,0.9999519175696141,0.9972237770997204
ewe,0.9998084010641559,0.999987495880501,0.9999900888773351,0.9999952947392183,0.9999870377428391,0.9999993482446359,0.999992820172528,0.9999883093085944,0.9999972211504445,0.9999967778770669,0.9999728526883912,0.9970287321840675
bam,0.9996060783566992,0.9999748647602555,0.9999911009875777,0.9999948708839665,0.9999777674674988,0.9999986353263356,0.9999952269535438,0.9999934275165882,0.9999957889029123,0.9999932594669675,0.9999716096711391,0.996930926170164
fon,0.9996391425724902,0.9999767253601474,0.9999880179081088,0.9999941525116466,0.9999780093922335,0.9999987210323608,0.9999958358558954,0.9999940274587644,0.9999984300252304,0.9999960817179634,0.9999389347520847,0.9955600424877649
xho,0.9999396489336599,0.9999939137034946,0.9999959098747353,0.9999981292712143,0.9999921769877664,0.9999995901693706,0.9999972402659896,0.9999953340860753,0.9999983090798832,0.9999977755315096,0.9999750997256307,0.9923823209642206
zul,0.9998807377285428,0.9999917515742234,0.9999958385829053,0.9999973618127163,0.9999903592408872,0.9999995145922392,0.9999969660067091,0.9999955101729998,0.9999974190610127,0.999995515184495,0.9999690906515399,0.9814796644507102
