,PER,ORG,DATE,LOC,Mean
luo,0.7766497724283211,0.9489151246213279,0.9066327640693375,0.9310001290021415,0.8907994475302821
lug,0.7717862710200327,0.9237093979464248,0.9072006712645275,0.9385951142256961,0.8853228636141703
twi,0.7816220316910855,0.955422645739767,0.9035450390817202,0.8909445124506126,0.8828835572407963
kin,0.7503735510548716,0.9390749470209461,0.9223653342436715,0.90946806615244,0.8803204746179822
ibo,0.7738537451525898,0.9343723622327181,0.943445877480649,0.8619065876688325,0.8783946431336974
swa,0.742693703757657,0.9444702134993879,0.8949935707254766,0.9178346759929858,0.8749980409938769
sna,0.7590754556771806,0.9365449503992891,0.9541548943517241,0.8201266623223371,0.8674754906876327
nya,0.7476914916727232,0.9519790563872383,0.8913184769234839,0.860250947907472,0.8628099932227293
tsn,0.7556413072747831,0.9351850466643177,0.9230497824526225,0.8352633675338583,0.8622848759813954
zul,0.7583562512105486,0.9229416079086326,0.9087962923575903,0.8433187211367961,0.8583532181533918
xho,0.7701332900045113,0.9052380742781294,0.9571990640746499,0.7568577830888302,0.8473570528615302
wol,0.7730465249503337,0.9130739203345937,0.91190295125034,0.7590571029172271,0.8392701248631236
hau,0.760654998385985,0.9060699096795455,0.9333572333330593,0.7565054280160651,0.8391468923536638
pcm,0.7798312652868398,0.9260215376367373,0.7737174815816693,0.8767538032088872,0.8390810219285334
ewe,0.7429158542294886,0.9236853291624758,0.75767283431115,0.8591353998675716,0.8208523543926715
bam,0.7555031701849737,0.840444562664841,0.8704293268905533,0.81314865304362,0.8198814281959971
mos,0.7570186405377181,0.9115029522729624,0.8114471263383638,0.7896529604761603,0.8174054199063011
fon,0.7452032576563358,0.8936300585195235,0.7862307414707634,0.7424879386854922,0.7918879990830286
yor,0.6857860889083395,0.8793973922773562,0.8187936550467441,0.6044013349265646,0.7470946177897511
bbj,0.7759815609116418,0.8029839826097613,0.7684540606428177,0.5799041214380336,0.7318309314005635
