,PER,DATE,LOC,ORG
bam,0.9956637024879456,0.9791299104690552,0.9933725595474243,0.9943467378616333
bbj,0.9953455328941345,0.9732322692871094,0.9767244458198547,0.990838348865509
ewe,0.9945265650749207,0.9619696140289307,0.9966583251953125,0.9962281584739685
fon,0.9927312731742859,0.9834925532341003,0.9826205968856812,0.9959297776222229
hau,0.9945825934410095,0.9958372712135315,0.9874474406242371,0.9953490495681763
ibo,0.997204601764679,0.9934889078140259,0.9865071773529053,0.9972195625305176
kin,0.9972741007804871,0.9835137724876404,0.9975970387458801,0.9969967603683472
lug,0.9992537498474121,0.9646452069282532,0.9983565807342529,0.9961592555046082
luo,0.9975417256355286,0.9907221794128418,0.9981535077095032,0.9965439438819885
mos,0.9934915900230408,0.9559165239334106,0.9887784719467163,0.9958654046058655
nya,0.997073233127594,0.9830150008201599,0.9936343431472778,0.9968697428703308
pcm,0.9982119798660278,0.9586013555526733,0.9983543753623962,0.9936190247535706
sna,0.9977063536643982,0.992345929145813,0.99065762758255,0.9947314858436584
swa,0.9977673888206482,0.9811081290245056,0.998479962348938,0.9924498200416565
tsn,0.9960809946060181,0.9905590415000916,0.9959965944290161,0.9934995770454407
twi,0.9977753162384033,0.9849312901496887,0.9984078407287598,0.9980496168136597
wol,0.9960541129112244,0.9771988391876221,0.9894465208053589,0.9948370456695557
xho,0.9939141869544983,0.9951193928718567,0.9852378964424133,0.9928116798400879
yor,0.9861528873443604,0.9790838360786438,0.9667224884033203,0.9944742918014526
zul,0.9936913847923279,0.9910134673118591,0.9920254349708557,0.9954977035522461
