,PER,LOC,ORG,DATE,Mean
fon,0.9999987483024597,0.9999997019767761,0.9999990463256836,,0.9999991655349731
nya,0.9999992251396179,0.9999987483024597,0.9999991059303284,,0.9999990264574686
tsn,0.9999982714653015,0.9999994039535522,0.9999992847442627,,0.9999989867210388
swa,0.9999991059303284,0.9999992847442627,0.9999985098838806,,0.9999989668528239
hau,0.9999992847442627,0.9999987483024597,0.9999988675117493,,0.9999989668528239
lug,0.9999997615814209,0.9999985694885254,0.9999983906745911,,0.9999989072481791
xho,0.9999988079071045,0.9999988675117493,0.9999989867210388,,0.9999988873799642
ibo,0.999999463558197,0.9999982118606567,0.999998927116394,,0.9999988675117493
pcm,0.9999993443489075,0.999998927116394,0.9999982118606567,,0.9999988277753195
bbj,0.999997615814209,0.9999993443489075,0.999999463558197,,0.9999988079071045
kin,0.9999986886978149,0.9999997019767761,0.9999979734420776,,0.9999987880388895
twi,0.9999988675117493,0.9999984502792358,0.999998927116394,,0.9999987483024597
sna,0.9999976754188538,0.9999998211860657,0.9999986290931702,,0.9999987085660299
ewe,0.9999993443489075,0.9999979734420776,0.9999982714653015,,0.9999985297520956
wol,0.9999989867210388,0.9999971985816956,0.9999990463256836,,0.999998410542806
mos,0.9999972581863403,0.9999991655349731,0.9999988079071045,,0.999998410542806
zul,0.9999994039535522,0.9999969601631165,0.9999982714653015,,0.9999982118606567
luo,0.9999979734420776,0.9999992847442627,0.9999973177909851,,0.9999981919924418
yor,0.9999974370002747,0.9999959468841553,0.9999973773956299,,0.9999969204266866
bam,0.9999948740005493,0.9999988079071045,0.9999966621398926,,0.9999967813491821
