,LOC,PER,DATE,ORG,Mean
kin,0.9992264319492258,0.9995763899232751,0.9993066607922592,0.9996635166939962,0.999443249839689
twi,0.9989872190512961,0.9994735392891836,0.9992733359590247,0.9996811163132828,0.9993538026531968
ibo,0.9985762713154163,0.999592796999006,0.9995783171800445,0.9995346770723024,0.9993205156416923
luo,0.9989113703713889,0.9996932698466853,0.9989540980315611,0.9995564023635505,0.9992787851532965
swa,0.9992960584105739,0.9997641664073,0.9984788891532046,0.9993879985411321,0.9992317781280526
lug,0.9992260021900828,0.9997378157671533,0.9990522770718606,0.9987784352205549,0.9991986325624128
zul,0.9984547042100727,0.9995576133602021,0.9990983709268741,0.9995680717151076,0.9991696900530641
sna,0.998545429950549,0.999212546164625,0.9993567194214139,0.9994993018089614,0.9991534993363874
tsn,0.9985932358197805,0.9994951224505287,0.9990830655404419,0.9993050044187363,0.9991191070573718
xho,0.9981068535174574,0.9992424568816678,0.9994844412553661,0.9994515727101255,0.9990713310911542
ewe,0.9986200794483053,0.9996152852546489,0.9983496806625644,0.999628447464149,0.9990533732074169
wol,0.9979202173220987,0.999570454359,0.9989716033936409,0.9996040688723554,0.9990165859867738
mos,0.9974244502679382,0.9996925201798738,0.9990346921172172,0.999655351747395,0.9989517535781061
hau,0.9978012153878888,0.9996163311002741,0.9989119391077071,0.9994708343868332,0.9989500799956758
pcm,0.9987503665761792,0.9997313520098042,0.997899361280241,0.9992098512998363,0.9988977327915153
nya,0.9985351984543431,0.9979834283104121,0.999040964933061,0.9997859185626568,0.9988363775651182
bam,0.998025319634499,0.9994366209667204,0.9987681825190381,0.9990658433814122,0.9988239916254175
yor,0.9971742656248441,0.9989522125457777,0.9990353146168984,0.999609030771891,0.9986927058898529
fon,0.9975998177793638,0.999376210143294,0.9983119803609634,0.9994012024785907,0.998672302690553
bbj,0.9969672418008291,0.999631080795781,0.9985185609098326,0.9994343327733315,0.9986378040699435
