,PER,LOC,ORG,DATE,SWD_mean
bam,,0.0023643123413421563,0.0032751164053479442,,0.0028197143733450503
bbj,,0.0030049436547869846,0.002443856375066389,,0.0027244000149266867
ewe,0.002010936287661025,,0.00211447084836891,,0.0020627035680149675
fon,0.0019008536969522538,0.0027649953674426797,0.0019413618804264843,,0.002202403648273806
hau,0.002095876974863131,0.003849529482977232,0.002701074298556705,,0.002882160252132356
ibo,,0.0034844596029870445,0.002104075501392799,,0.002794267552189922
kin,0.0019616649185536517,0.002585275770343287,0.0019559151248813578,,0.0021676186045927657
lug,0.002601251798296289,,0.0025120529817286297,,0.0025566523900124594
luo,0.0024590618841102696,,0.0025255246475808235,,0.0024922932658455466
mos,0.0019574384562019986,,0.002127723826561123,,0.002042581141381561
nya,0.00197099876777429,0.002621361237288511,0.0022114772400527727,,0.002267945748371858
pcm,0.0018828888896678109,0.0031671658343839226,,,0.0025250273620258668
sna,0.0022091272569468856,0.0027876579617895914,0.002586066133062559,,0.0025276171172663453
swa,0.0019387284573895158,0.0022261876983975526,0.0039202713082886476,,0.0026950624880252385
tsn,,0.002770974307168217,0.002555522447437397,,0.002663248377302807
twi,0.001796310036752402,0.0025272145317103423,0.0021129276578903955,,0.0021454840754510465
wol,0.0017907051781094196,0.002497002432392037,0.0021789363399875583,,0.0021555479834963385
xho,0.0024262073100089765,0.0024859767549969547,,,0.0024560920325029656
yor,,0.0032103939533953962,0.002449920292292518,,0.002830157122843957
zul,0.0019113865312192502,0.002480694775158554,,,0.002196040653188902
