,LOC,PER,ORG,DATE,Mean
sna,0.9781855940818787,0.9801879525184631,0.9858949184417725,,0.9814228216807047
lug,0.9597975611686707,0.9899434447288513,0.9823111891746521,,0.9773507316907247
twi,0.9688242077827454,0.986809253692627,0.9757629632949829,,0.9771321415901184
zul,0.9678542017936707,0.9814496636390686,0.9816560745239258,,0.9769866466522217
hau,0.9730876088142395,0.9810978174209595,0.9738887548446655,,0.9760247270266215
ibo,0.9721798300743103,0.9879528284072876,0.9679243564605713,,0.976019004980723
nya,0.9635201096534729,0.9867240190505981,0.9777452349662781,,0.9759964545567831
kin,0.9651142358779907,0.9893045425415039,0.9733637571334839,,0.9759275118509928
mos,0.9737234115600586,0.9811046123504639,0.9669975638389587,,0.9739418625831604
luo,0.9716921448707581,0.9849741458892822,0.957158088684082,,0.9712747931480408
wol,0.9713874459266663,0.973675012588501,0.9665915966033936,,0.9705513517061869
xho,0.9652697443962097,0.9615455269813538,0.977755069732666,,0.9681901137034098
swa,0.9634165167808533,0.975645899772644,0.9565696120262146,,0.9652106761932373
bam,0.9667259454727173,0.9785419702529907,0.9456433057785034,,0.9636370738347372
ewe,0.9467236399650574,0.9763462543487549,0.9643988609313965,,0.9624895850817362
tsn,0.949765682220459,0.9744642376899719,0.958977222442627,,0.9610690474510193
fon,0.9597103595733643,0.9556169509887695,0.9629663825035095,,0.9594312310218811
bbj,0.9309378266334534,0.9788822531700134,0.9544111490249634,,0.9547437429428101
yor,0.9337874054908752,,0.9635013341903687,,0.948644369840622
pcm,0.9293052554130554,0.9749438762664795,0.9379605054855347,,0.9474032123883566
