,DATE,LOC,ORG,PER,Mean
lug,,0.8148212432861328,0.8658217191696167,0.6070870161056519,0.8335282443796547
twi,,0.8125730752944946,0.8642547130584717,0.6568407416343689,0.8331253557529265
kin,,0.8212727308273315,0.8567475080490112,0.6131906509399414,0.8324328533654074
nya,,0.8201408982276917,0.8158916234970093,0.6937695741653442,0.8143974253274862
sna,,0.8080417513847351,0.8230862617492676,0.6251869201660156,0.8100190428854193
zul,,0.7798773646354675,0.8454669713973999,0.6572889685630798,0.8081464437605108
tsn,,0.7949826121330261,0.8273098468780518,0.6118806004524231,0.8053423762321472
ibo,,0.8106319904327393,0.7955701351165771,0.6045041680335999,0.797316687199676
hau,,0.7396395206451416,0.8261554837226868,0.6378660798072815,0.778673285998187
swa,,0.7938722968101501,0.7616527080535889,0.6416841745376587,0.7737990559883487
mos,,0.7464958429336548,0.8059290051460266,0.5916715264320374,0.7708374464396134
bam,,0.7967076301574707,0.7217061519622803,0.6017498970031738,0.754620765019389
fon,,0.7496768832206726,0.7652777433395386,0.5719533562660217,0.7520737028816371
xho,,0.6967711448669434,0.8146104216575623,0.6032204627990723,0.751249900141966
ewe,,0.7621763348579407,0.7479910850524902,0.6009083986282349,0.7505931669068568
luo,,0.7854925394058228,0.7143246531486511,0.6437616348266602,0.746816937205861
wol,,0.6784275770187378,0.7927886247634888,0.6270561218261719,0.7324463927630082
pcm,,0.7249719500541687,0.7137839198112488,0.6217163801193237,0.7165334236274645
bbj,,0.644195020198822,0.7256986498832703,0.5667371153831482,0.6815038334976122
yor,,0.5835960507392883,0.707796573638916,,0.6456963121891022
