,DATE,LOC,ORG,PER,Mean
kin,0.8879129886627197,0.8353644013404846,0.880319356918335,0.5976392030715942,0.8625670258515801
lug,0.8339633941650391,0.8734089732170105,0.8424059152603149,0.6269609928131104,0.8455542294807683
nya,0.8668802976608276,0.8054240942001343,0.8722318410873413,0.6367937326431274,0.8440339401656506
luo,0.8594163656234741,0.830083966255188,0.843066930770874,0.6300853490829468,0.8399909750308866
sna,0.9180455803871155,0.7289604544639587,0.882887065410614,0.6389107704162598,0.8392901132309359
twi,0.7970514297485352,0.8111757636070251,0.9015757441520691,0.6185495853424072,0.8323254616431941
ibo,0.9061276912689209,0.7288898825645447,0.8735788464546204,0.632521390914917,0.8322051319421506
zul,0.8747373223304749,0.7416549324989319,0.8589177131652832,0.639518141746521,0.82146439754885
swa,0.7749865651130676,0.8590739965438843,0.8153133392333984,0.5607944130897522,0.8114449561031816
tsn,0.8813823461532593,0.7484562397003174,0.8158379197120667,0.6167359352111816,0.8113335495680766
hau,0.867794930934906,0.6420148015022278,0.8622940182685852,0.6389203667640686,0.787725154480903
wol,0.8516353964805603,0.6764894127845764,0.8372917175292969,0.6185191869735718,0.7851397640564862
xho,0.918724000453949,0.6186555027961731,0.825764536857605,0.6525549292564392,0.7850644888441547
bam,0.785760760307312,0.7270026803016663,0.7074158191680908,0.5953075289726257,0.7372214743514466
fon,0.7450411915779114,0.6579449772834778,0.7992436289787292,0.610695481300354,0.7316573616725947
mos,0.6607217788696289,0.7104316353797913,0.8124758005142212,0.6390843987464905,0.7261353851922976
ewe,0.5517390370368958,0.7485827207565308,0.8165661096572876,0.6355128288269043,0.7042544565948785
pcm,0.5473425388336182,0.7732388973236084,0.7882179021835327,0.5869249105453491,0.7006584421481962
yor,0.7113129496574402,0.5266016125679016,0.784959077835083,0.5269463062286377,0.6714020975274977
bbj,0.6790568232536316,0.5043960809707642,0.7357839345932007,0.6447253227233887,0.6398432543075162
