,PER,LOC,DATE,ORG,Mean
sna,0.999988200879331,0.9999795323694967,0.9999853602975971,0.9999924892352022,0.9999863956954068
hau,0.9999917060417647,0.9999881254307099,0.9999773184433013,0.9999855802557269,0.9999856825428757
lug,0.9999953025187931,0.9999764848644347,0.9999858772728284,0.999984313476935,0.9999854945332478
kin,0.9999920985248497,0.9999763708933783,0.9999713249403662,0.9999853756715723,0.9999812925075416
ibo,0.9999916060689039,0.9999728697433383,0.9999845891655698,0.9999724816645941,0.9999803866606015
nya,0.9999935723432808,0.999973285248911,0.999969297151563,0.999985081086912,0.9999803089576667
xho,0.9999633529968576,0.9999801903969058,0.9999871568876292,0.9999879392315337,0.9999796598782316
zul,0.999979340101773,0.9999652341631502,0.9999834416512171,0.9999905004949733,0.9999796291027785
wol,0.9999871923644532,0.999969938433694,0.9999670303419445,0.999989499906888,0.9999784152617449
twi,0.9999779284947817,0.9999753585148978,0.999973277238235,0.9999866927038521,0.9999783142379417
bam,0.9999840048457462,0.9999805590009582,0.9999626462944142,0.9999827301320426,0.9999774850682902
luo,0.999983525876248,0.9999740607909474,0.9999753940930841,0.9999759430352262,0.9999772309488764
mos,0.9999830005362509,0.999976298303855,0.9999732919395435,0.9999759800378619,0.9999771427043779
swa,0.9999815586331207,0.9999614004346821,0.9999666119101808,0.9999736855803436,0.9999708141395818
tsn,0.999981975284088,0.9999479803082371,0.9999782719370043,0.999973650037833,0.9999704693917906
fon,0.9999706991109222,0.9999639918541567,0.9999480232932564,0.9999847565710296,0.9999668677073412
ewe,0.9999826549056583,0.9999538016255215,0.9999350310975176,0.9999710193660083,0.9999606267486765
yor,0.9999565969369564,0.9999502825828912,0.9999599109486402,0.9999750333051162,0.999960455943401
bbj,0.9999803619444863,0.9999573977604582,0.9999180294960968,0.9999757027336413,0.9999578729836707
pcm,0.999980763066317,0.9999470774665372,0.9999016903538297,0.9999551844474599,0.999946178833536
