,PER,LOC,DATE,ORG,Mean
sna,0.9893819381063573,0.9869219884151952,0.992095262121369,0.9918347617710219,0.9900584876034859
kin,0.9920085246833351,0.9889049607268455,0.9890600420553578,0.9890676690895503,0.9897602991387722
lug,0.9950870365030781,0.9821850996397055,0.9919805704514372,0.9850177340448195,0.98856761015976
nya,0.9946270274434272,0.9855477625420127,0.9816645187636823,0.9905794667005562,0.9881046938624197
twi,0.98963723114753,0.9870465655639264,0.9850824287295941,0.9905197028826175,0.988071482080917
hau,0.990557609447654,0.9845448187389396,0.9865904424734889,0.9856741723427352,0.9868417607507044
luo,0.9896802068502647,0.9842405983161173,0.9796180204496288,0.9855768329709418,0.9847789146467383
ibo,0.9914842959090512,0.9831434731571681,0.9879955086304025,0.9759153519105761,0.9846346574017995
zul,0.9843840122183197,0.9741591215559028,0.9868139377066878,0.991591063664465,0.9842370337863439
xho,0.9727443233833332,0.9817393805878641,0.9924044143680145,0.9867477709074951,0.9834089723116767
tsn,0.9890578530764674,0.9727747843521831,0.9862628026971842,0.9831063934103003,0.9828004583840337
wol,0.9897744128262775,0.978728827899747,0.9817852063883112,0.9806383581423526,0.9827317013141721
mos,0.9861730172626032,0.9821630599582584,0.977587032618836,0.9820961684329297,0.9820048195681568
swa,0.9925344915123582,0.975879107572584,0.9648892675201841,0.9823556107625463,0.9789146193419181
bam,0.9842667545451521,0.978513290786618,0.9810700833209591,0.9653155875252236,0.9772914290444882
fon,0.9793457608268534,0.972767840869178,0.9646261034595155,0.9766544298591894,0.9733485337536841
ewe,0.9857036463771601,0.959598367798474,0.970342797185427,0.9761003110704882,0.9729362806078874
yor,0.9803061040771882,0.9653329738385473,0.9587348102491292,0.9765186478530117,0.9702231340044691
bbj,0.9840362319022201,0.9525367845447794,0.9590797514079656,0.9689233542437609,0.9661440305246815
pcm,0.9900565888292132,0.9640974237128779,0.9190009481653574,0.9729528299089203,0.9615269476540922
