,DATE,LOC,PER,ORG,Mean
kin,0.9815874276029686,0.9788817559573051,0.9817970991375979,0.9895168719308953,0.9829457886571917
twi,0.9790093065087303,0.9719863306577942,0.9877266962278904,0.9912054221157668,0.9824819388775454
sna,0.9854524475339635,0.9621568758751383,0.9882797326645142,0.9879879060550348,0.9809692405321627
lug,0.9751899373224714,0.9757191715697349,0.9958271558900386,0.969809006988915,0.9791363179427899
nya,0.9757880308008133,0.9608260178250781,0.9857406871743243,0.9914416587577951,0.9784490986395027
luo,0.9708456124191761,0.9676412583385753,0.9872765035293991,0.9853882600645862,0.9777879085879342
ibo,0.9891161498590415,0.9558627656524025,0.9861153401724735,0.9784828761619875,0.9773942829614762
xho,0.9831402891863549,0.9527708514252687,0.9857857382088706,0.9846993752831127,0.9765990635259018
tsn,0.9821751499515308,0.9504702087925773,0.9862378161378631,0.985547288396203,0.9761076158195435
ewe,0.9707549910893548,0.9597490236692937,0.9847600927939848,0.9871744174359334,0.9756096312471416
zul,0.9722504636905215,0.9570575084391962,0.9825586342821795,0.9872451034310238,0.9747779274607303
mos,0.9703139489890233,0.9364835538881061,0.9896461633835412,0.987800789453729,0.9710611139285998
wol,0.9747764359167833,0.939442170854368,0.9848262262224043,0.9848738334556127,0.9709796666122922
yor,0.9732689323094376,0.9297451964223427,0.9782846286756999,0.9870158380100184,0.9670786488543746
bam,0.967735697793077,0.9443486155679329,0.984030229115968,0.9720841576575541,0.967049675033633
bbj,0.959294266412068,0.9287733470037686,0.9883168914090549,0.9808186361262353,0.9643007852377817
swa,0.9358183002402627,0.9658199514694747,0.983833369341306,0.9692357855719715,0.9636768516557537
fon,0.9519930217683513,0.9319640947561486,0.9880839445545859,0.9823508466711088,0.9635979769375487
pcm,0.9235172026886278,0.9635666930700814,0.9883905100429994,0.9674869432220342,0.9607403372559357
hau,0.9410877699553003,0.9330853239449886,0.9825967230243076,0.9822889843278799,0.9597647003131191
