,PER,ORG,DATE,LOC,Mean
twi,0.7934050568732914,0.9411321189631807,,0.8527379413661975,0.8624250390675566
lug,0.7719867318993379,0.9290440367449596,,0.8778255216152631,0.8596187634198534
tsn,,0.9193257319711897,,0.7957946607110677,0.8575601963411288
sna,0.792900549573456,0.9316768735219865,,0.8257088839720745,0.8500954356891723
ibo,,0.8761890767851608,,0.8173714680472266,0.8467802724161937
wol,0.8029467351120626,0.9094621513056312,,0.785975673752538,0.8327948533900772
nya,0.8179732939288945,0.9039815703275574,,0.7760042024873386,0.8326530222479303
zul,0.7504016521229188,0.9129704574945148,,0.8180069269079185,0.8271263455084507
bam,,0.8765848028116897,,0.7758892322528814,0.8262370175322855
kin,0.7596973211040908,0.8926333137422684,,0.8226556406413946,0.8249954251625846
fon,0.7627935031400709,0.901036551395075,,0.8024237418894756,0.8220845988082072
xho,0.7724887569960773,0.8983204301543644,,0.7870156867756247,0.8192749579753554
ewe,0.7560981416773224,0.8780971516577245,,0.8230184771185649,0.8190712568178706
swa,0.7788938601532445,0.8510395286714391,,0.8110025069070101,0.8136452985772312
mos,0.768726290918506,0.8477122606364267,,0.7698590902142645,0.7954325472563991
yor,,0.9018201547305006,,0.683364950616324,0.7925925526734123
luo,0.8024999824509101,0.7336123370747731,,0.8360130057269386,0.790708441750874
pcm,0.7825103873332517,0.8481642847298541,,0.7365414327339309,0.7890720349323456
hau,0.797581711931655,,,0.7505564765614324,0.7740690942465437
bbj,0.7792648286834484,0.8939793788345067,,0.6482301138981621,0.7738247738053724
