,ORG,LOC,PER,DATE,Mean
kin,0.9201439619064331,0.9275056719779968,0.8981030583381653,0.9018075466156006,0.911890059709549
lug,0.8733965158462524,0.9268404841423035,0.9734104871749878,0.8459200859069824,0.9048918932676315
twi,0.9446837306022644,0.900690495967865,0.9238477945327759,0.82029128074646,0.8973783254623413
ibo,0.9182407855987549,0.8461658954620361,0.9014073014259338,0.9088913202285767,0.8936763256788254
luo,0.8974049091339111,0.9055313467979431,0.9013142585754395,0.8635333180427551,0.8919459581375122
nya,0.930173933506012,0.86952143907547,0.8942884206771851,0.8555927276611328,0.88739413022995
swa,0.8777465224266052,0.9355862736701965,0.9078565239906311,0.8148732781410217,0.8840156495571136
tsn,0.908007025718689,0.8314509391784668,0.8852768540382385,0.8902891874313354,0.8787560015916824
sna,0.906303882598877,0.7898297309875488,0.9088087677955627,0.8966479897499084,0.8753975927829742
zul,0.9142974615097046,0.7997145652770996,0.8336913585662842,0.8841256499290466,0.8579572588205338
wol,0.8897441625595093,0.7486891150474548,0.8890566229820251,0.8732039332389832,0.8501734584569931
hau,0.8822020888328552,0.7165155410766602,0.8858261108398438,0.8900133967399597,0.8436392843723297
xho,0.8785563111305237,0.6930124759674072,0.8733500242233276,0.904592752456665,0.8373778909444809
ewe,0.8972350358963013,0.8765141367912292,0.9002724885940552,0.6389815807342529,0.8282508105039597
pcm,0.863697350025177,0.8867276906967163,0.9135332107543945,0.6446014642715454,0.8271399289369583
bam,0.7853946685791016,0.799161970615387,0.8829189538955688,0.8115922212600708,0.819766953587532
fon,0.8550195097923279,0.6960625648498535,0.8844470977783203,0.7478066086769104,0.795833945274353
mos,0.8480874300003052,0.7734286189079285,0.8756561279296875,0.6331740617752075,0.7825865596532822
bbj,0.7945667505264282,0.5812656283378601,0.9034520387649536,0.7061063051223755,0.7463476806879044
yor,0.80471271276474,0.5583683848381042,0.7357307076454163,0.7190774083137512,0.7044723033905029
