,PER,LOC,ORG,DATE,SWD_mean
bam,,,0.023268856759386836,,0.023268856759386836
bbj,,,0.017034150101608247,,0.017034150101608247
ewe,0.02435959734066273,,0.021051578216429334,,0.022705587778546032
fon,0.02803849525298574,,,,0.02803849525298574
hau,0.02687703761512239,,0.025284869417191658,,0.026080953516157024
ibo,,0.02119743058756285,0.017850113480562868,,0.01952377203406286
kin,,,0.019884293205905124,,0.019884293205905124
lug,0.02563110037772276,,0.017722467177009094,,0.021676783777365927
luo,0.0261839885279187,,0.019667089814902283,,0.02292553917141049
mos,0.030432225512413424,,0.017128608393250033,,0.02378041695283173
nya,,,0.01826053986678744,,0.01826053986678744
pcm,0.026838388446776662,0.018002859692387574,,,0.022420624069582118
sna,0.02746836706137401,0.02399063754000963,,,0.02572950230069182
swa,0.024990956282636034,,,,0.024990956282636034
tsn,,0.023229898215504363,0.019201600702217547,,0.021215749458860955
twi,0.02575123545648239,,,,0.02575123545648239
wol,,,0.017473104951932328,,0.017473104951932328
xho,0.0320310227216396,0.025332673019875074,,,0.028681847870757338
yor,,0.02576117199168948,0.017938484585101833,,0.021849828288395656
zul,,0.022325474599256268,,,0.022325474599256268
