layer,model,rank_type,language,cosine,config
1,xlmr,top5,twi,0.9700715326300076,use0_use0_con2_max500_bat64
1,xlmr,top5,luo,0.965920725010119,use0_use0_con2_max500_bat64
1,xlmr,top5,kin,0.9657655146925327,use0_use0_con2_max500_bat64
1,xlmr,top5,lug,0.9654495124855313,use0_use0_con2_max500_bat64
1,xlmr,top5,tsn,0.9641171010942262,use0_use0_con2_max500_bat64
1,xlmr,worst5,fon,0.9229201171542054,use0_use0_con2_max500_bat64
1,xlmr,worst5,hau,0.933742355408998,use0_use0_con2_max500_bat64
1,xlmr,worst5,bam,0.934315293462352,use0_use0_con2_max500_bat64
1,xlmr,worst5,bbj,0.9361048046775153,use0_use0_con2_max500_bat64
1,xlmr,worst5,yor,0.9391794275428791,use0_use0_con2_max500_bat64
2,xlmr,top5,twi,0.9873167381993091,use0_use0_con2_max500_bat64
2,xlmr,top5,luo,0.9864322229083191,use0_use0_con2_max500_bat64
2,xlmr,top5,kin,0.9860218534197895,use0_use0_con2_max500_bat64
2,xlmr,top5,lug,0.9859756263050726,use0_use0_con2_max500_bat64
2,xlmr,top5,tsn,0.983797879226141,use0_use0_con2_max500_bat64
2,xlmr,worst5,fon,0.9698212898633795,use0_use0_con2_max500_bat64
2,xlmr,worst5,bam,0.9714783345137716,use0_use0_con2_max500_bat64
2,xlmr,worst5,bbj,0.9736971949802343,use0_use0_con2_max500_bat64
2,xlmr,worst5,yor,0.9742599245703323,use0_use0_con2_max500_bat64
2,xlmr,worst5,hau,0.9747255429274162,use0_use0_con2_max500_bat64
3,xlmr,top5,lug,0.9901928143406854,use0_use0_con2_max500_bat64
3,xlmr,top5,kin,0.9893549946809632,use0_use0_con2_max500_bat64
3,xlmr,top5,twi,0.9891477246525974,use0_use0_con2_max500_bat64
3,xlmr,top5,nya,0.9876877381426901,use0_use0_con2_max500_bat64
3,xlmr,top5,luo,0.9875848175639331,use0_use0_con2_max500_bat64
3,xlmr,worst5,fon,0.9780554900749007,use0_use0_con2_max500_bat64
3,xlmr,worst5,bbj,0.9802875793181545,use0_use0_con2_max500_bat64
3,xlmr,worst5,hau,0.9810387869655113,use0_use0_con2_max500_bat64
3,xlmr,worst5,pcm,0.9811535659475459,use0_use0_con2_max500_bat64
3,xlmr,worst5,bam,0.9812725689631456,use0_use0_con2_max500_bat64
4,xlmr,top5,lug,0.9893351126624856,use0_use0_con2_max500_bat64
4,xlmr,top5,twi,0.9881188505940671,use0_use0_con2_max500_bat64
4,xlmr,top5,kin,0.9877479016660731,use0_use0_con2_max500_bat64
4,xlmr,top5,luo,0.9866259664608785,use0_use0_con2_max500_bat64
4,xlmr,top5,nya,0.9866166601630446,use0_use0_con2_max500_bat64
4,xlmr,worst5,fon,0.9765290905680466,use0_use0_con2_max500_bat64
4,xlmr,worst5,bbj,0.9778918600070616,use0_use0_con2_max500_bat64
4,xlmr,worst5,pcm,0.9787114003054006,use0_use0_con2_max500_bat64
4,xlmr,worst5,yor,0.9789187558152329,use0_use0_con2_max500_bat64
4,xlmr,worst5,bam,0.9798779225113708,use0_use0_con2_max500_bat64
5,xlmr,top5,lug,0.9915925376253959,use0_use0_con2_max500_bat64
5,xlmr,top5,twi,0.9898860152241686,use0_use0_con2_max500_bat64
5,xlmr,top5,kin,0.9893030307339608,use0_use0_con2_max500_bat64
5,xlmr,top5,nya,0.9891174441307375,use0_use0_con2_max500_bat64
5,xlmr,top5,luo,0.988582454488282,use0_use0_con2_max500_bat64
5,xlmr,worst5,bbj,0.9804652367489157,use0_use0_con2_max500_bat64
5,xlmr,worst5,fon,0.9811840026540201,use0_use0_con2_max500_bat64
5,xlmr,worst5,yor,0.9814045942380787,use0_use0_con2_max500_bat64
5,xlmr,worst5,pcm,0.9814804911598028,use0_use0_con2_max500_bat64
5,xlmr,worst5,bam,0.9826618114485932,use0_use0_con2_max500_bat64
6,xlmr,top5,kin,0.9856230310517333,use0_use0_con2_max500_bat64
6,xlmr,top5,twi,0.9855142922429807,use0_use0_con2_max500_bat64
