,LOC,PER,ORG,DATE,Mean
twi,0.9539416603946429,0.9797662102277375,0.9830163571338049,0.9635619027638449,0.9700715326300076
luo,0.947091663350752,0.9822634330201147,0.9840031112571763,0.9503246924124333,0.965920725010119
kin,0.9567954630126939,0.9563836170885169,0.9786791621091891,0.9712038165597304,0.9657655146925327
lug,0.9628909260963826,0.9899355839181143,0.9443148888581268,0.9646566510695015,0.9654495124855312
tsn,0.9260599788149593,0.9749140920770657,0.9835625107245258,0.9719318227603543,0.9641171010942262
nya,0.9291965741690948,0.9720468082440039,0.9880055841632185,0.9560677347264749,0.961329175325698
sna,0.9154617180063659,0.9789028945476153,0.9695533136608774,0.9725197562764387,0.9591094206228243
zul,0.9203287465231895,0.9669606107829722,0.9750706971796271,0.9682582473118632,0.957654575449413
swa,0.9669571726902653,0.9709252324619473,0.9592601680987357,0.9236630110604668,0.9552013960778537
ewe,0.9184359164812029,0.979135119782222,0.9813840297899886,0.9406088952187109,0.954890990318031
ibo,0.8879264471502104,0.9763094029542096,0.9735677903918889,0.9778528168790377,0.9539141143438367
xho,0.8945353655275751,0.9745133425955562,0.969234438739318,0.9734724540566743,0.9529389002297809
wol,0.8864099765967828,0.9761876132752105,0.9723997874019716,0.9650063732464963,0.9500009376301153
mos,0.8761854710148906,0.9796256960669388,0.9755151304797574,0.9606654352958927,0.9479979332143699
pcm,0.9432111187378066,0.98354812348537,0.9532112575453018,0.9070339213219145,0.9467511052725982
yor,0.8744558283125486,0.9559389725422802,0.9750943529022614,0.9512285564144263,0.9391794275428791
bbj,0.864896078605168,0.9788433522831199,0.9649874809765407,0.9356923068452326,0.9361048046775153
bam,0.8934768471108268,0.9651979942201476,0.9233076421920237,0.9552786903264098,0.9343152934623519
hau,0.8913263957250112,0.9760646475932091,0.9680454214431986,0.8995329568745728,0.9337423554089979
fon,0.8459882899201643,0.9772182475776073,0.9576142246628156,0.9108597064562338,0.9229201171542053
