,1,2,3,4,5,6,7,8,9,10,11,12
twi,0.8852133601903915,0.8999046981334686,0.9353824406862259,0.9521970599889755,0.9666161686182022,0.9750738739967346,0.9650653600692749,0.975711981455485,0.9813798268636068,0.9802656968434652,0.9773186643918356,0.8902525703112284
lug,0.8915370851755142,0.9097835719585419,0.9396301954984665,0.9512869268655777,0.959446132183075,0.9614960104227066,0.9483677744865417,0.9557363390922546,0.9669667283693949,0.975763996442159,0.9734973907470703,0.8747659722963969
ewe,0.8052648454904556,0.8107863515615463,0.871342197060585,0.8934565186500549,0.9146656394004822,0.9298197031021118,0.9116538912057877,0.9541362921396891,0.9647982517878214,0.9696134130160013,0.9696663816769918,0.861467182636261
kin,0.9074291884899139,0.9135806709527969,0.9454605579376221,0.9555323421955109,0.9674272686243057,0.972710445523262,0.9615603387355804,0.967194120089213,0.9727920293807983,0.9733986258506775,0.969501813252767,0.8614399830500284
swa,0.8627273887395859,0.8753760010004044,0.9183598011732101,0.9357044249773026,0.9511988461017609,0.9577759802341461,0.9395063072443008,0.9533584713935852,0.9639076391855875,0.9698946674664816,0.9678046305974325,0.8493406573931376
ibo,0.8686809837818146,0.8840097039937973,0.9275901168584824,0.9426969736814499,0.9561759680509567,0.9667319804430008,0.9396923035383224,0.9335694313049316,0.9515962799390157,0.9558066527048746,0.963046650091807,0.8472130497296652
bam,0.7974394112825394,0.8199295699596405,0.8845281153917313,0.9125639349222183,0.9356546401977539,0.9514602571725845,0.9388788193464279,0.9365703463554382,0.9463074604670206,0.9518905679384867,0.9565893212954203,0.8391503691673279
pcm,0.8185291588306427,0.8317775130271912,0.8900703936815262,0.9078025817871094,0.9252841472625732,0.9320996254682541,0.9033536314964294,0.9522462089856466,0.9595569570859274,0.9649893840154012,0.9663083553314209,0.8391142090161642
nya,0.8916997909545898,0.8999636620283127,0.9371104836463928,0.9514767080545425,0.9639086872339249,0.9586191028356552,0.9427248984575272,0.9473258455594381,0.9576876163482666,0.9558240373929342,0.9608795444170634,0.8361467520395914
luo,0.8824758678674698,0.8988949805498123,0.9309418201446533,0.9472613632678986,0.9623788744211197,0.9719936400651932,0.9598333686590195,0.9621664683024088,0.9733734726905823,0.970351000626882,0.9688794414202372,0.8347978194554647
hau,0.8365592062473297,0.853938490152359,0.9099878966808319,0.9314696788787842,0.9489442110061646,0.9580316245555878,0.9398572146892548,0.9343460400899252,0.948564370473226,0.9520992835362753,0.9542253216107687,0.8246740102767944
fon,0.7951566427946091,0.8184406459331512,0.8865193277597427,0.9093702584505081,0.9318192452192307,0.940591111779213,0.922938883304596,0.924150268236796,0.9479234019915262,0.9538139700889587,0.9578059713045756,0.820938766002655
tsn,0.8677254170179367,0.8759464770555496,0.9197913557291031,0.9387196004390717,0.9546471983194351,0.964109942317009,0.950121209025383,0.9494852224985758,0.9628259936968485,0.9631132086118063,0.9618106087048849,0.8171290357907613
wol,0.8455791175365448,0.8577268719673157,0.9105143249034882,0.9259013086557388,0.9453902989625931,0.9536212235689163,0.9361866861581802,0.9322725931803385,0.9483508467674255,0.9503880739212036,0.9548719724019369,0.8124343951543173
zul,0.8542944639921188,0.8643490523099899,0.9130836576223373,0.9291999638080597,0.9465645253658295,0.953573927283287,0.9398761540651321,0.9311910470326742,0.9502490758895874,0.9561184446016947,0.9583254257837931,0.8106741110483805
mos,0.7762226909399033,0.8104642182588577,0.8774299919605255,0.898869588971138,0.9212876111268997,0.9343480318784714,0.9123708605766296,0.9297632177670797,0.9477300445238749,0.9497292637825012,0.9537607232729594,0.8104360302289327
sna,0.8712133467197418,0.8848356604576111,0.9148197025060654,0.9328765720129013,0.9477669149637222,0.9524445235729218,0.9373215436935425,0.923023502031962,0.941471536954244,0.9462153712908427,0.9533722003300985,0.8007819851239523
bbj,0.7421459555625916,0.7703738063573837,0.8501874059438705,0.8817726224660873,0.9130885899066925,0.9302724301815033,0.9088913947343826,0.9146261811256409,0.9407198627789816,0.9463446537653605,0.9438733458518982,0.7842620213826498
xho,0.8340190201997757,0.8434454202651978,0.8972155600786209,0.9135484397411346,0.9323883056640625,0.943126454949379,0.9193927347660065,0.8925518989562988,0.9233983159065247,0.9297324419021606,0.9361971418062845,0.7259858647982279
yor,0.7089317440986633,0.7408423274755478,0.8302067965269089,0.861373782157898,0.8932702839374542,0.9082709550857544,0.8788549602031708,0.8800559838612875,0.91452556848526,0.9051671822865804,0.9144209424654642,0.6339551508426666
