,DATE,LOC,ORG,PER
bam,,0.9753956198692322,0.965839147567749,0.8917792439460754
bbj,,0.9629738926887512,0.9760259985923767,0.9056251645088196
ewe,,0.9793632626533508,0.9823702573776245,0.909927248954773
fon,,0.9691557288169861,0.981071412563324,0.9118571877479553
hau,,0.9577834606170654,0.9817482233047485,0.9089422225952148
ibo,,0.9753814935684204,0.9850196242332458,0.8948781490325928
kin,,0.9757044315338135,0.9877982139587402,0.8939703106880188
lug,,0.9664023518562317,0.9767128229141235,0.904569149017334
luo,,0.9793027639389038,0.9799970984458923,0.8913566470146179
mos,,0.9749250411987305,0.9829140305519104,0.9058871269226074
nya,,0.974722683429718,0.9854092597961426,0.9080172777175903
pcm,,0.9691928029060364,0.9627033472061157,0.9118785858154297
sna,,0.9777851104736328,0.9874364137649536,0.8989314436912537
swa,,0.9725079536437988,0.9796315431594849,0.9127915501594543
tsn,,0.9713521003723145,0.9801872968673706,0.9097118973731995
twi,,0.9770856499671936,0.9913349747657776,0.9166021347045898
wol,,0.968059778213501,0.9802215695381165,0.8986539840698242
xho,,0.9724507331848145,0.9784523248672485,0.899918794631958
yor,,0.9647999405860901,0.9829037189483643,0.9052954316139221
zul,,0.9800935983657837,0.9852024912834167,0.9096901416778564
