,DATE,LOC,ORG,PER
bam,0.9769675731658936,0.977031409740448,0.9683682322502136,0.8962705731391907
bbj,0.9646225571632385,0.9655656814575195,0.9778095483779907,0.9096049070358276
ewe,0.9750288724899292,0.9817026853561401,0.985109806060791,0.9131961464881897
fon,0.9635500311851501,0.9708794951438904,0.9831275939941406,0.9155030846595764
hau,0.9528278708457947,0.9584113359451294,0.9844622611999512,0.9156123399734497
ibo,0.9868747591972351,0.9764430522918701,0.9862456917762756,0.9021067023277283
kin,0.9880713820457458,0.9744263887405396,0.9884486198425293,0.8970687985420227
lug,0.961470365524292,0.9587724208831787,0.9751285910606384,0.9088865518569946
luo,0.9878179430961609,0.9733526110649109,0.9791956543922424,0.9008199572563171
mos,0.9602378010749817,0.976795494556427,0.9855478405952454,0.908443808555603
nya,0.9773993492126465,0.9727878570556641,0.9831093549728394,0.912583589553833
pcm,0.9291163682937622,0.965742290019989,0.9698775410652161,0.9172054529190063
sna,0.9883295893669128,0.979128897190094,0.9860565662384033,0.9039106369018555
swa,0.9397853016853333,0.9687027931213379,0.9785362482070923,0.9172708988189697
tsn,0.9858236908912659,0.968383252620697,0.9773370027542114,0.9117321968078613
twi,0.9839605093002319,0.9763672351837158,0.9924395084381104,0.919192910194397
wol,0.9827248454093933,0.9724031090736389,0.9791543483734131,0.9033157825469971
xho,0.9839405417442322,0.974169135093689,0.9800477027893066,0.9083945155143738
yor,0.9730787873268127,0.9642411470413208,0.9853560328483582,0.9059683680534363
zul,0.984965980052948,0.9808823466300964,0.9863385558128357,0.9109588861465454
