,DATE,PER,ORG,LOC,Mean
kin,0.9824841005380391,0.9084064317794884,0.9820838016106986,0.9791835054488514,0.9630394598442693
nya,0.978083513363307,0.916393534809137,0.9833174891201633,0.9681241704005074,0.9614796769232787
lug,0.9768696478636059,0.9082740780748791,0.9749433530343198,0.9781331262519655,0.9595550513061926
twi,0.9698031435487108,0.9094126067146397,0.9839470482719083,0.9689648673821762,0.9580319164793587
sna,0.986226781424643,0.9081110840886153,0.9810968093396535,0.9563979365433911,0.9579581528490757
luo,0.9688556970275217,0.9035249861366457,0.9781121474302641,0.9700097534257555,0.9551256460050468
ibo,0.9832189856906572,0.903069566700515,0.9668859974152396,0.9635824220555288,0.9541892429654852
hau,0.9764900675590689,0.9043376405342033,0.9729238487037024,0.9450332148214267,0.9496961929046004
zul,0.9724334077834305,0.905084257140541,0.9734086802137749,0.9468021766237564,0.9494321304403757
xho,0.9888732471020234,0.8961596078427442,0.9679973385142918,0.9406713726363763,0.948425391523859
tsn,0.9778912283830101,0.9066749173944975,0.970096821584103,0.9381036241486758,0.9481916478775716
swa,0.9540700863874227,0.9090395793814596,0.9709818476808819,0.9584938141713885,0.9481463319052882
wol,0.9669430294528992,0.9118523467033667,0.9707484787967096,0.9420386393402834,0.9478956235733148
bam,0.9647381789756548,0.897077862816444,0.9476484226126793,0.957381878056464,0.9417115856153104
mos,0.9535702258168254,0.8908909151477336,0.9751027650928692,0.9449946709604835,0.9411396442544779
pcm,0.9099519707035071,0.9086946906507116,0.9649574950315669,0.9565844166814288,0.9350471432668036
ewe,0.9297558337702652,0.8886949701565703,0.9713994962162888,0.9384130871066052,0.9320658468124323
yor,0.9408300496292303,0.8864880963099153,0.9705775529884655,0.9139816605150505,0.9279693398606654
fon,0.9200348261578883,0.8821549259756538,0.9574916177826371,0.9347055452321716,0.9235967287870877
bbj,0.9322086172641452,0.8924146852147574,0.9378466970627282,0.8954899960235303,0.9144899988912903
