,LOC,PER,DATE,ORG,Mean
kin,0.9999910593032837,0.9999865889549255,,0.9999832510948181,0.9999871419277042
lug,0.999983012676239,0.9999828934669495,,0.999990701675415,0.9999867642764002
nya,0.9999905824661255,0.9999863505363464,,0.9999820590019226,0.999986321432516
ewe,0.9999892115592957,0.9999786019325256,,0.9999825358390808,0.9999857032671571
twi,0.9999879598617554,0.9999769926071167,,0.9999827742576599,0.999985170783475
sna,0.9999920129776001,0.9999841451644897,,0.9999783635139465,0.9999851637985557
tsn,0.9999856352806091,0.9999831914901733,,0.9999814629554749,0.9999835407361388
zul,0.9999863505363464,0.9999865889549255,,0.9999784231185913,0.9999824853148311
wol,0.9999868273735046,0.9999780654907227,,0.9999755024909973,0.9999810922890902
hau,0.9999873042106628,0.9999779462814331,,0.9999739527702332,0.9999805656261742
bam,0.9999838471412659,0.9999762773513794,,0.9999766945838928,0.9999801772646606
ibo,0.9999881982803345,0.9999808669090271,,0.9999691843986511,0.9999787423294038
luo,0.9999894499778748,0.9999760985374451,,0.9999650716781616,0.9999772335868329
pcm,0.9999849796295166,0.999983012676239,,0.9999630451202393,0.9999742233194411
bbj,0.9999784827232361,0.9999724626541138,,0.999967098236084,0.9999727827962488
swa,0.9999765157699585,0.999990701675415,,0.9999674558639526,0.9999724244698882
mos,0.9999839663505554,0.999977171421051,,0.9999590516090393,0.9999716416932642
yor,0.9999658465385437,0.9999622106552124,,0.9999709725379944,0.9999682642519474
xho,0.9999611973762512,0.9999781847000122,,0.9999733567237854,0.999967532698065
fon,0.999970018863678,0.9999754428863525,,0.9999567866325378,0.999963684938848
