,LOC,ORG,PER,DATE,Mean
kin,0.9814830643909953,0.9946470811833782,0.9917868722095172,0.9884426407676499,0.9890899146378851
twi,0.9792184272726941,0.9941219304375666,0.9945140693737534,0.9863426794620538,0.988549276636517
luo,0.9802541281561071,0.9915954781734644,0.9953788133026943,0.9817713231721902,0.987249935701114
lug,0.9859770398929137,0.9793955441296003,0.9980578150752871,0.9850273233525918,0.9871144306125983
ibo,0.9725479209871034,0.9895597761280946,0.9934659203077633,0.9916068187418497,0.9867951090412028
sna,0.9675585222841347,0.9916046866758303,0.9914704500825836,0.9913255575685436,0.9854898041527731
tsn,0.9682551939539209,0.9900519515900282,0.9944084226206233,0.9865897120112281,0.9848263200439502
nya,0.9720394628532888,0.9929311371374154,0.9930324542033759,0.9789840563916761,0.984246777646439
zul,0.971314379338595,0.9924929560903188,0.9892544385220575,0.9826456803328264,0.9839268635709494
ewe,0.9706706798350474,0.9923641835219682,0.9930881865716326,0.9791048010790463,0.9838069627519236
wol,0.9605504914369708,0.9919519555237539,0.9919114412133999,0.9875786492245512,0.982998134349669
xho,0.9582866053466286,0.9905673430859224,0.9913065910435579,0.9902003484088157,0.9825902219712311
swa,0.9830932935918834,0.9869374827278855,0.9934050486670779,0.9635853811943698,0.9817553015453042
bam,0.9641470152527327,0.9826151619532505,0.990324762544022,0.9790420105810623,0.9790322375827669
mos,0.9514149119491031,0.9921839595030653,0.9937882394477396,0.9765752746957523,0.9784905963989151
yor,0.9469893708844389,0.9906475572249522,0.9884751803237916,0.982338899154711,0.9771127518969734
pcm,0.9762183207346845,0.9831503195176168,0.9952737573954833,0.949997426399018,0.9761599560117007
bbj,0.9490129815237694,0.9875047078167691,0.9937028725667327,0.9708219848354553,0.9752606366856816
hau,0.9582262448459219,0.9828971725380873,0.9912580293520067,0.9651877035075982,0.9743922875609036
fon,0.9461138941177891,0.9917509690028395,0.9940584978117596,0.9623066091095107,0.9735574925104747
