,DATE,LOC,ORG,PER,Mean
nya,,,0.9984026551246643,,0.9984026551246643
tsn,,0.9980486631393433,0.9983475804328918,,0.9981981217861176
kin,,,0.9981344938278198,,0.9981344938278198
wol,,,0.998047411441803,,0.998047411441803
mos,,,0.9986613392829895,0.9923669695854187,0.9979869425296783
ibo,,0.9978229403495789,0.9980308413505554,,0.9979268908500671
sna,,0.9986898899078369,,0.9886687397956848,0.9976161952529635
zul,,0.9975413680076599,,,0.9975413680076599
bbj,,,0.997502326965332,,0.997502326965332
bam,,,0.9973552823066711,,0.9973552823066711
xho,,0.997821033000946,,0.9932194352149963,0.9973280046667371
luo,,,0.9977626204490662,0.9935904145240784,0.9973155983856746
ewe,,,0.9977551102638245,0.9927708506584167,0.9972210824489594
pcm,,0.997822642326355,,0.9915330410003662,0.997148756469999
yor,,0.996044397354126,0.9978880286216736,,0.9969662129878998
lug,,,0.9972373247146606,0.9899898767471313,0.9964608124324253
twi,,,,0.9936002492904663,0.9936002492904663
swa,,,,0.9935523867607117,0.9935523867607117
fon,,,,0.9925210475921631,0.9925210475921631
hau,,,0.9876502156257629,0.9925170540809631,0.9881716626031058
