layer,model,rank_type,language,cosine
1,xlmr,top5,twi,0.9066610634326935
1,xlmr,top5,kin,0.904318053752948
1,xlmr,top5,luo,0.903716192031518
1,xlmr,top5,tsn,0.9023907069976513
1,xlmr,top5,zul,0.8946139720770029
1,xlmr,worst5,pcm,0.8127422607862033
1,xlmr,worst5,swa,0.8193050317275219
1,xlmr,worst5,hau,0.829789977807265
1,xlmr,worst5,bbj,0.8459389614753234
1,xlmr,worst5,fon,0.8479278828853216
2,xlmr,top5,twi,0.9623115674043313
2,xlmr,top5,luo,0.9610912089164441
2,xlmr,top5,lug,0.9606208572020898
2,xlmr,top5,kin,0.9605485070974399
2,xlmr,top5,tsn,0.9589747182833843
2,xlmr,worst5,pcm,0.9190305906992692
2,xlmr,worst5,swa,0.923364133406908
2,xlmr,worst5,hau,0.9300996592411628
2,xlmr,worst5,yor,0.9334436998917506
2,xlmr,worst5,mos,0.9376502197522384
3,xlmr,top5,kin,0.9740074093525226
3,xlmr,top5,twi,0.972932803325164
3,xlmr,top5,zul,0.9717366244548407
3,xlmr,top5,luo,0.971305516285774
3,xlmr,top5,tsn,0.9708867378723927
3,xlmr,worst5,pcm,0.9383812080591153
3,xlmr,worst5,swa,0.9425296577123495
3,xlmr,worst5,hau,0.9435555461125497
3,xlmr,worst5,yor,0.9547293705817981
3,xlmr,worst5,mos,0.9592104240869864
4,xlmr,top5,zul,0.973482004342935
4,xlmr,top5,sna,0.9732522467772166
4,xlmr,top5,ibo,0.9726997033143655
4,xlmr,top5,twi,0.9716586516453669
4,xlmr,top5,tsn,0.9710700657123175
4,xlmr,worst5,pcm,0.9318997928729424
4,xlmr,worst5,swa,0.9330263718580588
4,xlmr,worst5,hau,0.946073557321842
4,xlmr,worst5,yor,0.9601261424712646
4,xlmr,worst5,ewe,0.9612221832458789
5,xlmr,top5,twi,0.9729278897339443
5,xlmr,top5,ewe,0.9717690854702355
5,xlmr,top5,zul,0.9711312415464869
5,xlmr,top5,mos,0.9700597164765844
5,xlmr,top5,sna,0.9698609822201278
5,xlmr,worst5,swa,0.9408882395276483
5,xlmr,worst5,pcm,0.9465763478908898
5,xlmr,worst5,lug,0.9531715827168159
5,xlmr,worst5,hau,0.953941080930098
5,xlmr,worst5,yor,0.9540342711052805
6,xlmr,top5,twi,0.9684500210690048
6,xlmr,top5,sna,0.9665291399325965
6,xlmr,top5,mos,0.9633571179407947
6,xlmr,top5,zul,0.9631994096737988
6,xlmr,top5,ewe,0.9622908009673065
6,xlmr,worst5,swa,0.9313798985391293
6,xlmr,worst5,pcm,0.9373849889017501
6,xlmr,worst5,yor,0.944386935458993
6,xlmr,worst5,lug,0.9450457028622897
6,xlmr,worst5,hau,0.9461593369268021
7,xlmr,top5,twi,0.9742463669686947
7,xlmr,top5,sna,0.973550555840978
7,xlmr,top5,ibo,0.9730620384216309
7,xlmr,top5,tsn,0.9705421626567841
7,xlmr,top5,fon,0.9704268136114444
7,xlmr,worst5,swa,0.9454244757598301
7,xlmr,worst5,pcm,0.9502069410288109
7,xlmr,worst5,luo,0.9545171580144337
7,xlmr,worst5,hau,0.9566229548094407
7,xlmr,worst5,lug,0.957516182746206
8,xlmr,top5,twi,0.9740743254715541
8,xlmr,top5,sna,0.9714676512862152
8,xlmr,top5,fon,0.9702220221735397
8,xlmr,top5,bam,0.9702125191688538
8,xlmr,top5,mos,0.9698342063597271
8,xlmr,worst5,pcm,0.942472053024004
8,xlmr,worst5,swa,0.9442668557167053
8,xlmr,worst5,lug,0.9541962104184287
8,xlmr,worst5,luo,0.9545237592288426
8,xlmr,worst5,xho,0.955517230289323
9,xlmr,top5,twi,0.9790055639338944
9,xlmr,top5,bam,0.9770818054676056
9,xlmr,top5,nya,0.9759865701198578
9,xlmr,top5,fon,0.9759408842842534
9,xlmr,top5,mos,0.9754401317664555
9,xlmr,worst5,swa,0.9392670662897937
9,xlmr,worst5,luo,0.9579140671661922
9,xlmr,worst5,hau,0.9587853685864862
9,xlmr,worst5,pcm,0.9595256618091038
9,xlmr,worst5,lug,0.9623705659593854
10,xlmr,top5,twi,0.9768240845428323
10,xlmr,top5,nya,0.9763378798961639
10,xlmr,top5,bam,0.9747568666934967
10,xlmr,top5,mos,0.9745663085154125
10,xlmr,top5,tsn,0.9733758270740509
10,xlmr,worst5,kin,0.9343600571155548
10,xlmr,worst5,swa,0.9463311497654233
10,xlmr,worst5,xho,0.9583010928971427
10,xlmr,worst5,pcm,0.9589820951223373
10,xlmr,worst5,luo,0.9619959763118199
11,xlmr,top5,nya,0.9808929562568665
11,xlmr,top5,mos,0.9781266174146107
11,xlmr,top5,wol,0.9778035283088684
11,xlmr,top5,sna,0.9772117010184697
11,xlmr,top5,bam,0.9769068956375122
11,xlmr,worst5,fon,0.922130823135376
11,xlmr,worst5,twi,0.9287331700325012
11,xlmr,worst5,swa,0.9311394691467285
11,xlmr,worst5,bbj,0.9593661725521088
11,xlmr,worst5,pcm,0.9652639265571322
12,xlmr,top5,nya,0.9984026551246643
12,xlmr,top5,tsn,0.9981981217861176
12,xlmr,top5,kin,0.9981344938278198
12,xlmr,top5,wol,0.998047411441803
12,xlmr,top5,mos,0.9979869425296783
12,xlmr,worst5,hau,0.9881716626031058
12,xlmr,worst5,fon,0.9925210475921631
12,xlmr,worst5,swa,0.9935523867607117
12,xlmr,worst5,twi,0.9936002492904663
12,xlmr,worst5,lug,0.9964608124324253
