,DATE,LOC,ORG,PER,Mean
twi,,0.9648348093032837,0.9820886850357056,0.8849212527275085,0.9684500210690048
sna,,0.973602831363678,0.969395637512207,0.8836942315101624,0.9665291399325965
mos,,0.9616211652755737,0.9747439622879028,0.8829330205917358,0.9633571179407947
zul,,0.9579885005950928,0.9789743423461914,0.8751658797264099,0.9631994096737988
ewe,,0.9651017189025879,0.9682343602180481,0.8893368244171143,0.9622908009673065
fon,,0.9564592838287354,0.9766383767127991,0.8843477368354797,0.9618959381895246
ibo,,0.9559335708618164,0.975405216217041,0.8753893971443176,0.9605592050642338
nya,,0.9586324095726013,0.9687805771827698,0.8830007314682007,0.9591382427035637
tsn,,0.9554816484451294,0.9705080986022949,0.8781175017356873,0.958190493988541
xho,,0.9572497010231018,0.9672583937644958,0.875817596912384,0.957361418121266
bam,,0.962651252746582,0.9632688760757446,0.8629878163337708,0.9573012579162166
bbj,,0.9433207511901855,0.9754528999328613,0.8796769976615906,0.9548749485105839
luo,,0.9627619981765747,0.9543094038963318,0.8850160241127014,0.9543742098898258
wol,,0.9501518607139587,0.960096001625061,0.8748512864112854,0.9505801965605538
kin,,0.9560534954071045,0.9535790085792542,0.8648813366889954,0.9497255964099236
hau,,0.9368653297424316,0.9639426469802856,0.8754151463508606,0.9461593369268021
lug,,0.941560685634613,0.9572130441665649,0.8726930022239685,0.9450457028622897
yor,,0.9316871166229248,0.9669308662414551,0.8623526692390442,0.944386935458993
pcm,,0.9575058817863464,0.9244049191474915,0.8778781294822693,0.9373849889017501
swa,,0.9347472786903381,0.9341427087783813,0.8802949786186218,0.9313798985391293
