,DATE,LOC,ORG,PER,Mean
twi,,0.9708218574523926,0.9894945025444031,0.9212558269500732,0.9768240845428323
nya,,0.9759287238121033,0.9767470359802246,,0.9763378798961639
bam,,0.9738421440124512,0.9756715893745422,,0.9747568666934967
mos,,,0.9827907085418701,0.9060296416282654,0.9745663085154125
tsn,,0.9692214727401733,0.9775301814079285,,0.9733758270740509
sna,,0.9803506731987,,0.9083796143531799,0.9726394883223942
ibo,,0.9686296582221985,0.9765633344650269,,0.9725964963436127
ewe,,,0.9782119989395142,0.9185231924057007,0.9718167696680341
fon,,0.9714381098747253,0.9790587425231934,0.910365879535675,0.9715758292180188
wol,,0.9665677547454834,0.9729156494140625,,0.969741702079773
bbj,,0.9555982947349548,0.9787201285362244,,0.9671592116355896
zul,,0.9664076566696167,,,0.9664076566696167
hau,,,0.9724764227867126,0.9080938100814819,0.9655782857111522
yor,,0.9525066614151001,0.9771212339401245,,0.9648139476776123
lug,,,0.9712634682655334,0.9014085531234741,0.9637790130717414
luo,,,0.968377411365509,0.9088173508644104,0.9619959763118199
pcm,,0.9672017693519592,,0.8904848098754883,0.9589820951223373
xho,,0.9642003178596497,,0.9091408848762512,0.9583010928971427
swa,,0.9501688480377197,,0.9143503308296204,0.9463311497654233
kin,,0.8970916867256165,0.9716284275054932,,0.9343600571155548
