,DATE,LOC,ORG,PER,Mean
twi,,0.9698031544685364,0.9867742657661438,0.9038345813751221,0.9740743254715541
sna,,0.9791121482849121,0.9720962643623352,0.9025250673294067,0.9714676512862152
fon,,0.9662842750549316,0.982623815536499,0.8996883034706116,0.9702220221735397
bam,,0.9708579778671265,0.969567060470581,,0.9702125191688538
mos,,,0.9788093566894531,0.895041286945343,0.9698342063597271
ibo,,0.9646648168563843,0.9748889207839966,,0.9697768688201904
ewe,,,0.975642204284668,0.9072774648666382,0.9683174107755933
tsn,,0.9637410044670105,0.97288978099823,,0.9683153927326202
bbj,,0.9538303017616272,0.9796919226646423,,0.9667611122131348
nya,,0.967215359210968,0.971433699131012,0.9042941927909851,0.9656435667343859
wol,,0.960344135761261,0.9685438871383667,0.8970224857330322,0.9606276986733923
kin,,0.9640992879867554,0.9649494886398315,0.886124849319458,0.9600866785589254
yor,,0.9439859390258789,0.9717711806297302,,0.9578785598278046
zul,,0.9638105034828186,,0.8940375447273254,0.9563348293304443
hau,,0.948363721370697,0.9700852036476135,0.896069347858429,0.9556496446987368
xho,,0.9627190828323364,,0.8955017924308777,0.955517230289323
luo,,,0.9602475166320801,0.9068257808685303,0.9545237592288426
lug,,,0.9616672992706299,0.8919371366500854,0.9541962104184287
swa,,0.9454610347747803,0.9478899240493774,0.9041231274604797,0.9442668557167053
pcm,,0.9611560106277466,0.9304935336112976,0.8865934014320374,0.942472053024004
