,DATE,ORG,LOC,PER
bam,0.7919924259185791,0.7123411893844604,0.7583543062210083,0.8247423768043518
bbj,0.6442430019378662,0.7965123653411865,0.5152498483657837,0.8350288271903992
ewe,0.5336770415306091,0.8420132398605347,0.7739702463150024,0.7913316488265991
fon,0.7353157997131348,0.8452330231666565,0.7054635882377625,0.8191688060760498
hau,0.8587508201599121,0.8686525225639343,0.6526173949241638,0.8377466201782227
ibo,0.8936337828636169,0.8823721408843994,0.7044627666473389,0.848785400390625
kin,0.8832303881645203,0.9063677191734314,0.8170990943908691,0.8524428606033325
lug,0.9122079014778137,0.8859347105026245,0.8783990144729614,0.8417056202888489
luo,0.8495380282402039,0.858829140663147,0.8489169478416443,0.81623375415802
mos,0.6379043459892273,0.7957398891448975,0.7026947736740112,0.8394511938095093
nya,0.8403513431549072,0.8964083790779114,0.6964908838272095,0.8754814863204956
pcm,0.4838264286518097,0.7599478363990784,0.7821305990219116,0.854171872138977
sna,0.8970654010772705,0.8636453151702881,0.7105388045310974,0.8384124040603638
swa,0.7471093535423279,0.7711236476898193,0.8534923791885376,0.8462445139884949
tsn,0.8747774958610535,0.8523789644241333,0.7887060046195984,0.8351208567619324
twi,0.7808057069778442,0.8997930288314819,0.848456084728241,0.8831943273544312
wol,0.8494834899902344,0.8144873976707458,0.6296989917755127,0.8486423492431641
xho,0.8009506464004517,0.8512414693832397,0.6270745396614075,0.7795287370681763
yor,0.7127394080162048,0.7540341019630432,0.5373773574829102,0.701705813407898
zul,0.860228419303894,0.8787748217582703,0.7742252945899963,0.7762753963470459
