,PER,LOC,ORG,DATE
bam,0.7906870245933533,0.7214639186859131,0.6701912879943848,0.7756933569908142
bbj,0.7994420528411865,0.4530804753303528,0.7350316047668457,0.6222968101501465
ewe,0.7657114863395691,0.7603145241737366,0.8225488662719727,0.5230336785316467
fon,0.7937013506889343,0.6614794135093689,0.814551830291748,0.7137936353683472
hau,0.8103929758071899,0.6030239462852478,0.8435935974121094,0.8528127074241638
ibo,0.8275748491287231,0.6784865260124207,0.8758474588394165,0.8824362754821777
kin,0.8215252161026001,0.7835301756858826,0.8925125002861023,0.8774433732032776
lug,0.8113309144973755,0.871730625629425,0.8547049760818481,0.7631387114524841
luo,0.787846565246582,0.8324069976806641,0.8503729104995728,0.8305776119232178
mos,0.8247150182723999,0.6580663323402405,0.8000231981277466,0.6251376867294312
nya,0.8571187853813171,0.6522908210754395,0.8892064690589905,0.8362019062042236
pcm,0.8254592418670654,0.7899209260940552,0.7560252547264099,0.4739445745944977
sna,0.8084359765052795,0.653209388256073,0.8442927598953247,0.8830531239509583
swa,0.8159948587417603,0.836069643497467,0.7497915625572205,0.7342749834060669
tsn,0.8120732307434082,0.7517237067222595,0.8375874757766724,0.8643460273742676
twi,0.8585481643676758,0.8207172751426697,0.887671172618866,0.7589801549911499
wol,0.8320029377937317,0.5875946879386902,0.8588823676109314,0.8440056443214417
xho,0.7887135148048401,0.5811126828193665,0.8230335116386414,0.8599600791931152
yor,0.648140013217926,0.48150932788848877,0.7450729012489319,0.6952295303344727
zul,0.739485502243042,0.7380672693252563,0.863913357257843,0.8528973460197449
