,DATE,ORG,LOC,PER
bam,0.9113149046897888,0.8424288630485535,0.8735747337341309,0.930353045463562
bbj,0.8264399766921997,0.8866228461265564,0.7179416418075562,0.925525963306427
ewe,0.6744981408119202,0.9058552980422974,0.8850400447845459,0.9029740691184998
fon,0.8616982102394104,0.9164618253707886,0.8403505086898804,0.91440349817276
hau,0.8968602418899536,0.9229851365089417,0.8192150592803955,0.9362733960151672
ibo,0.9504189491271973,0.9258610010147095,0.8457607626914978,0.9357719421386719
kin,0.9321333765983582,0.8681266903877258,0.9029264450073242,0.9437535405158997
lug,0.9599626660346985,0.9330518245697021,0.9239988923072815,0.9223417043685913
luo,0.9341849684715271,0.8369051814079285,0.9193435311317444,0.9197593927383423
mos,0.897775411605835,0.9028245210647583,0.846461832523346,0.9275085926055908
nya,0.9060019850730896,0.9340077638626099,0.8393566012382507,0.9495956897735596
pcm,0.7228784561157227,0.8471755981445312,0.8820121884346008,0.9365077614784241
sna,0.9538496136665344,0.9197701811790466,0.8445078730583191,0.9279773235321045
swa,0.8731682896614075,0.8476067185401917,0.9148398041725159,0.9344395399093628
tsn,0.9391058087348938,0.9109556674957275,0.8835318088531494,0.9344822764396667
twi,0.9080651998519897,0.9412919282913208,0.9197172522544861,0.9482618570327759
wol,0.9321237802505493,0.88352370262146,0.8186097741127014,0.9370336532592773
xho,0.9072128534317017,0.9139716625213623,0.798795223236084,0.8899710774421692
yor,0.8668532967567444,0.8890122771263123,0.6766690611839294,0.8577384352684021
zul,0.9318103790283203,0.9252080917358398,0.8721213936805725,0.9009111523628235
