,PER,LOC,ORG,DATE,SWD_mean
bam,0.024803724963931018,0.017925275894413062,0.01883759500015003,0.015562363030767301,0.019282239722315353
bbj,0.026988489098584978,0.024143301359799807,0.016807811418402707,0.01707034430000931,0.0212524865441992
ewe,0.025760369139788963,0.016124261905133608,0.014596976436223486,0.022946156161196996,0.019856940910585763
fon,0.0272253552411712,0.01965191871386196,0.01413143566060171,0.017365265874104807,0.01959349387243492
hau,0.026606621284372522,0.02233819246703206,0.014684398562167189,0.011503529806759616,0.018783185530082847
ibo,0.025685752424578823,0.016630695510684745,0.01152798736893601,0.01130039566578489,0.016286207742496117
kin,0.02743319303226599,0.015171552277934097,0.011646137669231393,0.011262061555498804,0.01637823613373257
lug,0.0271483801825525,0.011540843684088031,0.015431352861924097,0.013565296108026814,0.01692146820914786
luo,0.029177636616623204,0.014015289267263142,0.013480715719197178,0.013329470291864709,0.01750077797373706
mos,0.026409907955894596,0.017883612570585683,0.015167773719440447,0.019558481419153395,0.01975494391626853
nya,0.025861940963295638,0.014464529520409997,0.011552143148946925,0.014139393450932403,0.01650450177089624
pcm,0.02577046163241903,0.014339328257847228,0.01522517969897308,0.020492050871325773,0.018956755115141277
sna,0.02541236287652282,0.019886956288246438,0.014383805260877125,0.01043235201814241,0.0175288691109472
swa,0.028343118495286035,0.011738570648049063,0.01381652233976638,0.013354165043892863,0.016813094131748585
tsn,0.02742073426816205,0.017791259144360083,0.012750926599437662,0.012072630283910257,0.017508887573967513
twi,0.02634221516927937,0.015472826200493728,0.010817814208166965,0.015440054366990807,0.017018227486232718
wol,0.028701930052193347,0.01925465498061385,0.015236380869282584,0.0130553880617299,0.01906208849095492
xho,0.02450507162939175,0.019184859651431907,0.016285129780953866,0.011430011443735566,0.017851268126378272
yor,0.026186352341028396,0.02267338947240205,0.014853486653009895,0.01858097272361192,0.020573550297513066
zul,0.026678664797145757,0.017839538064436056,0.013497044376890699,0.012294697060497128,0.01757748607474241
