,PER,DATE,LOC,ORG,Mean
pcm,0.99983149766922,,0.9994432926177979,,0.9996373951435089
mos,0.9995964169502258,,,0.999173641204834,0.9993850290775299
sna,0.9996948838233948,,0.998859703540802,0.9992029070854187,0.9992524981498718
lug,0.9994959831237793,,,0.9985294938087463,0.9990127384662628
wol,0.9998077154159546,,0.9980144500732422,0.9979663491249084,0.998596171538035
luo,0.9992619752883911,,,0.9978842735290527,0.9985731244087219
nya,0.9996470808982849,,0.9979475140571594,0.9981082081794739,0.9985676010449728
swa,0.9996823072433472,,0.9977052211761475,0.9982544779777527,0.9985473354657491
ewe,0.9992958307266235,,,0.997718334197998,0.9985070824623108
ibo,,,0.9992983341217041,0.997184693813324,0.998241513967514
twi,0.9997923970222473,,0.9957998991012573,0.998776376247406,0.9981228907903036
hau,0.9992033243179321,,0.9960938096046448,0.998624861240387,0.9979739983876547
yor,,,0.996359646320343,0.9995571970939636,0.9979584217071533
bam,,,0.996644139289856,0.9988442063331604,0.9977441728115082
bbj,,,0.9965265989303589,0.9977235198020935,0.9971250593662262
tsn,,,0.9966346025466919,0.9962934255599976,0.9964640140533447
kin,0.9994533061981201,,0.9949270486831665,0.9940876364707947,0.9961559971173605
fon,0.9950036406517029,,0.9956616163253784,0.9971768856048584,0.9959473808606466
xho,0.9970400929450989,,0.9929701089859009,,0.9950051009654999
zul,0.9935117959976196,,0.9819141626358032,,0.9877129793167114
