,PER,DATE,ORG,LOC,Mean
kin,0.983258622426489,0.9749171309735987,0.9883024692654624,0.9648270046675039,0.9778263068332634
twi,0.9857413365665834,0.9738525092587383,0.9891809556838723,0.9609857057233963,0.9774401268081475
sna,0.9842017168869366,0.9838008057656307,0.9862419568873758,0.9472090800186728,0.9753633898896539
ibo,0.9820472453980618,0.9839543705414144,0.9820762338156267,0.9497369754105951,0.9744537062914245
lug,0.9956585198659104,0.9705676815698274,0.9582861140858749,0.9661107218748345,0.9726557593491117
luo,0.9862978353439682,0.9641764800487302,0.984792637403634,0.9544513139175967,0.9724295666784823
nya,0.9804278773089377,0.9668851766701442,0.988748865571361,0.9422177637731628,0.9695699208309014
tsn,0.9848729580815999,0.975349091878015,0.9851666048083583,0.9327887867740624,0.969544360385509
ewe,0.9843213008354775,0.9648744990327157,0.9848263941291211,0.9423921052611121,0.9691035748146066
zul,0.9795878759645978,0.9670292717651269,0.9858361985027537,0.9431910111912042,0.9689110893559206
xho,0.9818350382840918,0.9778565178764287,0.9823070960699,0.9306309029472158,0.9681573887944092
wol,0.9809633469778305,0.9693511882088341,0.9835124819740729,0.9252457488262009,0.9647681914967347
swa,0.9871896030471082,0.9336993509382171,0.9734217374892613,0.9553958453200465,0.9624266341986584
mos,0.9877422413543688,0.9563498373018663,0.9827301556831521,0.9169095232922961,0.9609329394079209
bam,0.9808883017072751,0.9625758550195676,0.9671661365316996,0.9317613698331895,0.960597915772933
yor,0.9723795544587811,0.9617949334770137,0.9812361509372626,0.9050684077130219,0.9551197616465199
bbj,0.9847871819554911,0.9473136470921454,0.9747458053124751,0.9129730429686167,0.9549549193321821
fon,0.983552992566282,0.933035780268732,0.9814239461729333,0.9128196361789589,0.9527080887967265
pcm,0.9897525067177019,0.907627932273239,0.9692962740410507,0.9433472257515433,0.9525059846958838
hau,0.9818683455824729,0.9302127475598571,0.9712530438329362,0.9166829059810625,0.9500042607390822
