,PER,DATE,ORG,LOC,Mean
kin,0.987937892386415,0.9856067962118205,0.9916035648749916,0.9876602542095383,0.9882021269206913
sna,0.9904531600562814,0.986769062875572,0.9918573114935804,0.9789385988276041,0.9870045333132594
twi,0.9923328416751883,0.9815798274849001,0.9922740673550817,0.9807442779991162,0.9867327536285716
nya,0.9912532540703969,0.980406760118421,0.992978500268231,0.9788968206748103,0.9858838337829647
lug,0.9968758080558302,0.9807119101194195,0.9765124664355593,0.9887787399525415,0.9857197311408376
luo,0.9911440351978812,0.976282834202326,0.9886833895213559,0.9833621389697624,0.9848680994728314
ibo,0.9888896904669905,0.9816920044865743,0.9861645171869199,0.9770184925625401,0.9834411761757562
tsn,0.9903128859978918,0.9811744689775184,0.9896621185267113,0.9679190386886534,0.9822671280476937
zul,0.9874563501174662,0.9752807405060656,0.9900937593937253,0.9762258519803082,0.9822641754993913
ewe,0.9906000723154816,0.9733760753127789,0.9890770871977568,0.9698485913078146,0.9807254565334579
xho,0.986935200159179,0.9743578067914846,0.9850104446336959,0.968797222215,0.9787751684498399
mos,0.9915796359942135,0.9730175223417338,0.9888151850127256,0.9604679676541786,0.9784700777507129
wol,0.9878605656311249,0.9759236331797403,0.9835037519072009,0.965068996669661,0.9780892368469317
bam,0.9896561945673983,0.972596771496322,0.9775399801290048,0.9640911317288916,0.9759710194804041
swa,0.9904810275128858,0.9567480149961404,0.9791486726595562,0.976981582362343,0.9758398243827314
yor,0.9822363863008242,0.968337803685833,0.9897310222784741,0.9467002561927372,0.9717513671144671
pcm,0.9922703154921958,0.9328303270742165,0.9780149313365863,0.9785596031236548,0.9704187942566633
hau,0.9902815511749415,0.9431657464186392,0.9823343765962296,0.9601479226763415,0.968982399216538
fon,0.9887335603820443,0.943847384644046,0.9857770458135124,0.9548565040527534,0.968303623723089
bbj,0.9877749290717591,0.9491106718352516,0.9767338682147116,0.9447460310369031,0.9645913750396563
