layer,model,rank_type,language,cosine
1,mbert,top5,lug,0.9997250437736511
1,mbert,top5,hau,0.9997079074382782
1,mbert,top5,nya,0.9995919466018677
1,mbert,top5,sna,0.9995806962251663
1,mbert,top5,zul,0.9995558112859726
1,mbert,worst5,fon,0.9988468885421753
1,mbert,worst5,yor,0.9989011585712433
1,mbert,worst5,pcm,0.9989273548126221
1,mbert,worst5,bbj,0.9991478323936462
1,mbert,worst5,ewe,0.9991830736398697
2,mbert,top5,hau,0.9999529868364334
2,mbert,top5,lug,0.9999442845582962
2,mbert,top5,sna,0.9999345391988754
2,mbert,top5,xho,0.9999318271875381
2,mbert,top5,nya,0.999926894903183
2,mbert,worst5,fon,0.9998030513525009
2,mbert,worst5,yor,0.9998324513435364
2,mbert,worst5,pcm,0.9998347610235214
2,mbert,worst5,bbj,0.9998631030321121
2,mbert,worst5,ewe,0.9998664706945419
3,mbert,top5,hau,0.9999816119670868
3,mbert,top5,lug,0.9999763071537018
3,mbert,top5,sna,0.9999752640724182
3,mbert,top5,xho,0.9999748766422272
3,mbert,top5,zul,0.9999740421772003
3,mbert,worst5,fon,0.9999388009309769
3,mbert,worst5,pcm,0.9999393373727798
3,mbert,worst5,yor,0.9999445676803589
3,mbert,worst5,bbj,0.9999485611915588
3,mbert,worst5,ewe,0.9999523907899857
4,mbert,top5,kin,0.9999168813228607
4,mbert,top5,sna,0.9999146014451981
4,mbert,top5,zul,0.9999062567949295
4,mbert,top5,hau,0.9999047368764877
4,mbert,top5,xho,0.9999009370803833
4,mbert,worst5,pcm,0.9996700882911682
4,mbert,worst5,ewe,0.9997417628765106
4,mbert,worst5,yor,0.9997638761997223
4,mbert,worst5,bbj,0.9997877776622772
4,mbert,worst5,tsn,0.999809741973877
5,mbert,top5,kin,0.9938049167394638
5,mbert,top5,lug,0.992807537317276
5,mbert,top5,nya,0.992685005068779
5,mbert,top5,luo,0.9921937584877014
5,mbert,top5,sna,0.992105558514595
5,mbert,worst5,yor,0.9755421429872513
5,mbert,worst5,bbj,0.9778863787651062
5,mbert,worst5,fon,0.9808015525341034
5,mbert,worst5,pcm,0.9845429509878159
5,mbert,worst5,wol,0.987178236246109
6,mbert,top5,kin,0.9887190163135529
6,mbert,top5,lug,0.9879534095525742
6,mbert,top5,nya,0.9864004254341125
6,mbert,top5,xho,0.9858225286006927
6,mbert,top5,sna,0.9857896268367767
6,mbert,worst5,yor,0.9617284685373306
6,mbert,worst5,bbj,0.9645925760269165
6,mbert,worst5,fon,0.9654233455657959
6,mbert,worst5,pcm,0.9692817032337189
6,mbert,worst5,ewe,0.9768869578838348
7,mbert,top5,kin,0.9850869327783585
7,mbert,top5,sna,0.9836815297603607
7,mbert,top5,nya,0.9828189760446548
7,mbert,top5,lug,0.9826710969209671
7,mbert,top5,xho,0.9818398356437683
7,mbert,worst5,pcm,0.9587853997945786
7,mbert,worst5,yor,0.9601876586675644
7,mbert,worst5,bbj,0.9616814702749252
7,mbert,worst5,fon,0.9620044529438019
7,mbert,worst5,tsn,0.9695746898651123
8,mbert,top5,kin,0.9830557852983475
8,mbert,top5,sna,0.9808978587388992
8,mbert,top5,nya,0.9800343364477158
8,mbert,top5,lug,0.97856405377388
8,mbert,top5,twi,0.9781550318002701
8,mbert,worst5,pcm,0.9433086216449738
8,mbert,worst5,yor,0.9554044753313065
8,mbert,worst5,fon,0.9555002003908157
8,mbert,worst5,bbj,0.9565716683864594
8,mbert,worst5,ewe,0.9617593735456467
9,mbert,top5,sna,0.9858977645635605
9,mbert,top5,kin,0.9856701791286469
9,mbert,top5,twi,0.9825377315282822
9,mbert,top5,ibo,0.9817653894424438
9,mbert,top5,lug,0.9814082980155945
9,mbert,worst5,pcm,0.9465368092060089
9,mbert,worst5,yor,0.9634133279323578
9,mbert,worst5,fon,0.963443711400032
9,mbert,worst5,bbj,0.9636768400669098
9,mbert,worst5,ewe,0.9651920646429062
10,mbert,top5,sna,0.988781193892161
10,mbert,top5,kin,0.9875827034314474
10,mbert,top5,lug,0.9871398409207662
10,mbert,top5,nya,0.9860964020093282
10,mbert,top5,twi,0.985627273718516
10,mbert,worst5,pcm,0.9643010497093201
10,mbert,worst5,yor,0.9657524426778158
10,mbert,worst5,bbj,0.9683880011240641
10,mbert,worst5,fon,0.9712916016578674
10,mbert,worst5,tsn,0.9729817509651184
11,mbert,top5,sna,0.9898287852605184
11,mbert,top5,nya,0.9895584583282471
11,mbert,top5,lug,0.9894161621729533
11,mbert,top5,kin,0.9893041849136353
11,mbert,top5,twi,0.9879669149716696
11,mbert,worst5,pcm,0.9667675693829855
11,mbert,worst5,yor,0.9680180549621582
11,mbert,worst5,bbj,0.9693272113800049
11,mbert,worst5,fon,0.9746912320454916
11,mbert,worst5,ewe,0.9776586095492045
12,mbert,top5,nya,0.9869426488876343
12,mbert,top5,sna,0.9860413074493408
12,mbert,top5,kin,0.983194907506307
12,mbert,top5,zul,0.9822875062624613
12,mbert,top5,lug,0.9797264536221822
12,mbert,worst5,bbj,0.9294121066729227
12,mbert,worst5,pcm,0.9396379987398783
12,mbert,worst5,fon,0.9478306372960409
12,mbert,worst5,bam,0.9569112857182821
12,mbert,worst5,yor,0.9574289917945862
