,PER,DATE,LOC,ORG,Mean
kin,0.9921979591165692,0.988988369639696,0.9865013659438869,0.9934344035662345,0.9902805245665967
twi,0.995967583694155,0.9847484790692601,0.9818250917614264,0.994566896161315,0.9892770126715391
luo,0.9949781631221597,0.9830213458244282,0.9863104255632891,0.9920003945707784,0.9890775822701638
lug,0.998230801895689,0.9850933423395604,0.9887430010935875,0.9829514642354686,0.9887546523910764
nya,0.9950702402283642,0.9817788413423572,0.9793897888974994,0.9944287869805505,0.9876669143621929
sna,0.9916535639824632,0.9878278064533861,0.9771862947628429,0.9931850871106443,0.9874631880773341
ibo,0.9935679703536613,0.984970762487034,0.9782849548545687,0.9900982400956352,0.9867304819477247
tsn,0.9938921092933908,0.9835854586208795,0.9737173302058519,0.9908855826641583,0.9855201201960702
zul,0.9891728358980542,0.9806073924342623,0.9765844261374247,0.9917614724409224,0.9845315317276658
ewe,0.9932753903165972,0.9786642861796278,0.9702028203048818,0.9924511917968944,0.9836484221495002
swa,0.9930812580658156,0.9667714129939092,0.9854973438778516,0.9881699833074392,0.9833799995612539
wol,0.9923803026439512,0.9855074423342124,0.9669750197654612,0.988124117594538,0.9832467205845407
xho,0.9906115117442922,0.9827746594479749,0.9664403593841463,0.9891146347933797,0.9822352913424484
mos,0.9942743041543933,0.977780810720149,0.9584214183487373,0.9902988707428407,0.9801938509915301
bam,0.9917949596329501,0.972872591315047,0.9678541609787021,0.9805047609161593,0.9782566182107146
pcm,0.9963700417564625,0.9427986920060908,0.9808301351635869,0.9859209110489592,0.9764799449937749
hau,0.992281904961802,0.9613507709692446,0.9629214183706739,0.9853556944586259,0.9754774471900866
yor,0.986206881375883,0.9755308495328419,0.9476959193110852,0.9896521719053588,0.9747714555312923
fon,0.9932712024554454,0.9535557084739813,0.9546893608998005,0.9913782573345279,0.9732236322909388
bbj,0.9936773186248795,0.9606319536046757,0.9467162537428288,0.9821864661320096,0.9708029980260984
