,PER,DATE,LOC,ORG,Mean
kin,0.9993309153431277,0.9992327738049498,0.9990961442837173,0.999489264954346,0.9992872745965352
luo,0.9995805226110835,0.9988792137613427,0.9990860448972952,0.9993443486233673,0.9992225324732722
nya,0.9995195894937771,0.9989403155152935,0.9986796140804355,0.9995934621586183,0.9991832453120312
sna,0.999418820853147,0.9991364122683685,0.9986848479313002,0.9994871890191319,0.999181817517987
lug,0.9997912000157178,0.9991090431852269,0.9993167981867557,0.9981746403612352,0.9990979204372339
twi,0.999608865451945,0.9985013479015526,0.9986444258793595,0.9994083651474381,0.9990407510950738
ibo,0.9994287539431027,0.9989784648756195,0.9984871436122272,0.9991598295322944,0.999013547990811
tsn,0.9994047376600291,0.9989660473393159,0.9980789619649116,0.9993894756086862,0.9989598056432357
zul,0.9992180178081108,0.998493139364057,0.9984624365654261,0.9992831603848383,0.9988641885306081
wol,0.9993928996553866,0.9990191633713273,0.997985043057502,0.9989753459479814,0.9988431130080494
swa,0.9994875415323867,0.9977849211197173,0.9989105375899323,0.9989119686523603,0.998773742223599
xho,0.999280537944302,0.99845241190246,0.997889800426452,0.9991619692599618,0.9986961798832941
ewe,0.9994042193989454,0.9979822520589546,0.9979420926484446,0.9993886046389813,0.9986792921863314
mos,0.9994294307143565,0.9980737499620077,0.9967927516304588,0.9991790275886038,0.9983687399738567
bam,0.999401772484432,0.9978657049837363,0.9977990898306823,0.998362916120917,0.9983573708549419
pcm,0.9997113593584989,0.996292966218272,0.9985701474983291,0.9985613126362785,0.9982839464278446
hau,0.9993337800690316,0.9969154914720998,0.9973252976847656,0.9984760655704048,0.9980126586990755
yor,0.9988095271113434,0.997832150922041,0.9961080617764537,0.9990583880468493,0.9979520319641719
bbj,0.9994009545540401,0.9964639038585933,0.9957916176099141,0.9982846342966983,0.9974852775798114
fon,0.9993394998751788,0.9950603908391126,0.996381531809387,0.9991146920557158,0.9974740286448486
