layer,model,rank_type,language,cosine
1,xlmr,top5,twi,0.9428889040763562
1,xlmr,top5,kin,0.9419406874057574
1,xlmr,top5,luo,0.9404614231525323
1,xlmr,top5,tsn,0.940266239337432
1,xlmr,top5,zul,0.9351018139949212
1,xlmr,worst5,hau,0.8813233024034745
1,xlmr,worst5,pcm,0.8979778014696561
1,xlmr,worst5,fon,0.8996208913815327
1,xlmr,worst5,swa,0.9015376560198956
1,xlmr,worst5,mos,0.9031369823675889
2,xlmr,top5,twi,0.9754330294254498
2,xlmr,top5,kin,0.9750065490221366
2,xlmr,top5,luo,0.974494979931758
2,xlmr,top5,lug,0.9735343035979148
2,xlmr,top5,tsn,0.9735093323084024
2,xlmr,worst5,hau,0.9457722122852619
2,xlmr,worst5,pcm,0.9514637467188712
2,xlmr,worst5,swa,0.9544754288135431
2,xlmr,worst5,yor,0.9553054853891715
2,xlmr,worst5,mos,0.9559482122078921
3,xlmr,top5,kin,0.9824816309488736
3,xlmr,top5,twi,0.9814009307286679
3,xlmr,top5,tsn,0.9804446613177275
3,xlmr,top5,luo,0.9802490029579554
3,xlmr,top5,zul,0.979068032441995
3,xlmr,worst5,hau,0.9529393919003315
3,xlmr,worst5,pcm,0.960350996408707
3,xlmr,worst5,swa,0.9625964562098185
3,xlmr,worst5,yor,0.9657101822205079
3,xlmr,worst5,mos,0.9698659548392663
4,xlmr,top5,ibo,0.9811503581511669
4,xlmr,top5,zul,0.979928508018836
4,xlmr,top5,tsn,0.9794144668640234
4,xlmr,top5,twi,0.9786085784435272
4,xlmr,top5,sna,0.9766949575680953
4,xlmr,worst5,hau,0.9526251149483216
4,xlmr,worst5,swa,0.9581097975755349
4,xlmr,worst5,pcm,0.958881499675604
4,xlmr,worst5,lug,0.969298841097416
4,xlmr,worst5,yor,0.9698129747158442
5,xlmr,top5,ewe,0.982099250802454
5,xlmr,top5,twi,0.9787032615463689
5,xlmr,top5,ibo,0.9779670407187264
5,xlmr,top5,mos,0.97733588151212
5,xlmr,top5,fon,0.9769133385622276
5,xlmr,worst5,hau,0.9586494924887171
5,xlmr,worst5,swa,0.9665375644305967
5,xlmr,worst5,lug,0.9666687340106604
5,xlmr,worst5,yor,0.9680338288253209
5,xlmr,worst5,wol,0.9685397710440293
6,xlmr,top5,ewe,0.9738591943147048
6,xlmr,top5,twi,0.9728888261992976
6,xlmr,top5,ibo,0.9709252006602738
6,xlmr,top5,fon,0.9701605090555155
6,xlmr,top5,mos,0.9690055937137244
6,xlmr,worst5,swa,0.9520186466990777
6,xlmr,worst5,yor,0.9554037328036327
6,xlmr,worst5,hau,0.9561893208971564
6,xlmr,worst5,wol,0.9565502270212713
6,xlmr,worst5,lug,0.9566452604419781
7,xlmr,top5,ibo,0.981299877166748
7,xlmr,top5,twi,0.9791543663672682
7,xlmr,top5,fon,0.9770021359875517
7,xlmr,top5,tsn,0.9769298136234283
7,xlmr,top5,ewe,0.976728119940128
7,xlmr,worst5,luo,0.9616213334458215
7,xlmr,worst5,lug,0.9633933348315102
7,xlmr,worst5,swa,0.9643147351606837
7,xlmr,worst5,hau,0.9654510369840658
7,xlmr,worst5,kin,0.9664542157694979
8,xlmr,top5,ibo,0.9780494570732117
8,xlmr,top5,twi,0.9770976293761775
8,xlmr,top5,tsn,0.9754234254360199
8,xlmr,top5,bbj,0.9752654731273651
8,xlmr,top5,ewe,0.9748584777116776
8,xlmr,worst5,luo,0.9591965675354004
8,xlmr,worst5,lug,0.9614630745989936
8,xlmr,worst5,swa,0.9619235958693162
8,xlmr,worst5,hau,0.9624563568043258
8,xlmr,worst5,pcm,0.9639602607151248
9,xlmr,top5,ibo,0.9788766205310822
9,xlmr,top5,sna,0.9787632269518716
9,xlmr,top5,ewe,0.978729111807687
9,xlmr,top5,twi,0.9787042163453012
9,xlmr,top5,bam,0.978350967168808
9,xlmr,worst5,swa,0.947012445836697
9,xlmr,worst5,luo,0.9569788639034543
9,xlmr,worst5,hau,0.9618998979622463
9,xlmr,worst5,lug,0.9649027032511575
9,xlmr,worst5,kin,0.9658757020842355
10,xlmr,top5,ewe,0.9782877159970147
10,xlmr,top5,ibo,0.9773837924003601
10,xlmr,top5,nya,0.9772308766841888
10,xlmr,top5,bbj,0.9771585166454315
10,xlmr,top5,bam,0.9767765998840332
10,xlmr,worst5,kin,0.9433234333992004
10,xlmr,worst5,luo,0.9600450694561005
10,xlmr,worst5,swa,0.9634684345551899
10,xlmr,worst5,lug,0.9644285759755543
10,xlmr,worst5,xho,0.9678203378404889
11,xlmr,top5,nya,0.9840928316116333
11,xlmr,top5,ewe,0.9798984059265682
11,xlmr,top5,ibo,0.9798165857791901
11,xlmr,top5,sna,0.9789024761744908
11,xlmr,top5,bam,0.9777617454528809
11,xlmr,worst5,fon,0.9300341606140137
11,xlmr,worst5,swa,0.9301769733428955
11,xlmr,worst5,twi,0.9372864961624146
11,xlmr,worst5,luo,0.9625567538397652
11,xlmr,worst5,kin,0.9645073413848877
12,xlmr,top5,bbj,0.9985523223876953
12,xlmr,top5,nya,0.9983152747154236
12,xlmr,top5,ibo,0.9980975687503815
12,xlmr,top5,zul,0.9979957342147827
12,xlmr,top5,ewe,0.9979417260204043
12,xlmr,worst5,hau,0.9904633036681584
12,xlmr,worst5,swa,0.9907169938087463
12,xlmr,worst5,fon,0.990881085395813
12,xlmr,worst5,twi,0.9916548132896423
12,xlmr,worst5,lug,0.9960152230092457
