layer,model,rank_type,language,cosine
1,mbert,top5,hau,0.9997020810842514
1,mbert,top5,lug,0.9996737539768219
1,mbert,top5,ibo,0.9995714575052261
1,mbert,top5,kin,0.9995411038398743
1,mbert,top5,twi,0.9994790256023407
1,mbert,worst5,yor,0.998527467250824
1,mbert,worst5,pcm,0.9986163526773453
1,mbert,worst5,fon,0.9987256079912186
1,mbert,worst5,bbj,0.9989109337329865
1,mbert,worst5,ewe,0.9991152882575989
2,mbert,top5,hau,0.9999485909938812
2,mbert,top5,lug,0.9999449402093887
2,mbert,top5,ibo,0.9999230057001114
2,mbert,top5,kin,0.9999175071716309
2,mbert,top5,nya,0.9999137669801712
2,mbert,worst5,yor,0.9997500777244568
2,mbert,worst5,fon,0.9997798353433609
2,mbert,worst5,pcm,0.999785766005516
2,mbert,worst5,bbj,0.9998252838850021
2,mbert,worst5,ewe,0.9998560100793839
3,mbert,top5,hau,0.9999711364507675
3,mbert,top5,lug,0.9999705106019974
3,mbert,top5,nya,0.9999668747186661
3,mbert,top5,kin,0.999964565038681
3,mbert,top5,sna,0.9999629259109497
3,mbert,worst5,pcm,0.999893382191658
3,mbert,worst5,yor,0.9998963326215744
3,mbert,worst5,bbj,0.9999056458473206
3,mbert,worst5,fon,0.9999112337827682
3,mbert,worst5,swa,0.9999300390481949
4,mbert,top5,kin,0.9999190121889114
4,mbert,top5,lug,0.9999125152826309
4,mbert,top5,sna,0.9999019950628281
4,mbert,top5,zul,0.9998926073312759
4,mbert,top5,nya,0.9998845010995865
4,mbert,worst5,pcm,0.9995151311159134
4,mbert,worst5,yor,0.9996337443590164
4,mbert,worst5,bbj,0.9996508806943893
4,mbert,worst5,fon,0.9996913969516754
4,mbert,worst5,ewe,0.9997089356184006
5,mbert,top5,sna,0.9918549259503683
5,mbert,top5,lug,0.9894935488700867
5,mbert,top5,kin,0.9892541766166687
5,mbert,top5,hau,0.988916794459025
5,mbert,top5,mos,0.9879163304964701
5,mbert,worst5,bbj,0.9663004875183105
5,mbert,worst5,yor,0.9678548773129781
5,mbert,worst5,swa,0.9702480435371399
5,mbert,worst5,fon,0.9748793443044027
5,mbert,worst5,pcm,0.9775892496109009
6,mbert,top5,sna,0.9874020020167033
6,mbert,top5,hau,0.9842766920725504
6,mbert,top5,kin,0.9818251132965088
6,mbert,top5,lug,0.9815647602081299
6,mbert,top5,mos,0.980697770913442
6,mbert,worst5,yor,0.934001604715983
6,mbert,worst5,bbj,0.9473637739817301
6,mbert,worst5,swa,0.9485344092051188
6,mbert,worst5,pcm,0.9581392010052999
6,mbert,worst5,fon,0.9585307637850443
7,mbert,top5,lug,0.9889473021030426
7,mbert,top5,sna,0.9841849406560262
7,mbert,top5,hau,0.9815754095713297
7,mbert,top5,kin,0.9800490736961365
7,mbert,top5,twi,0.9785412748654684
7,mbert,worst5,bam,0.9273276726404825
7,mbert,worst5,yor,0.9372157454490662
7,mbert,worst5,swa,0.9381833672523499
7,mbert,worst5,bbj,0.9487666686375936
7,mbert,worst5,pcm,0.9549955328305563
8,mbert,top5,lug,0.9841806292533875
8,mbert,top5,sna,0.9776583711306254
8,mbert,top5,hau,0.9760769605636597
8,mbert,top5,kin,0.9741841753323873
8,mbert,top5,mos,0.9719464480876923
8,mbert,worst5,swa,0.9158423741658529
8,mbert,worst5,yor,0.9233438968658447
8,mbert,worst5,bbj,0.926905632019043
8,mbert,worst5,bam,0.9347423315048218
8,mbert,worst5,pcm,0.9373636841773987
9,mbert,top5,lug,0.9876696765422821
9,mbert,top5,sna,0.9821492433547974
9,mbert,top5,hau,0.9792340993881226
9,mbert,top5,twi,0.9785125056902567
9,mbert,top5,mos,0.9783138632774353
9,mbert,worst5,swa,0.9281185666720072
9,mbert,worst5,yor,0.9394250810146332
9,mbert,worst5,bbj,0.9441969096660614
9,mbert,worst5,pcm,0.9461306929588318
9,mbert,worst5,bam,0.9526022970676422
10,mbert,top5,lug,0.988908976316452
10,mbert,top5,hau,0.9868989884853363
10,mbert,top5,sna,0.9810386598110199
10,mbert,top5,mos,0.9798786044120789
10,mbert,top5,twi,0.9788708488146464
10,mbert,worst5,kin,0.9307256042957306
10,mbert,worst5,yor,0.9380919933319092
10,mbert,worst5,swa,0.9471451640129089
10,mbert,worst5,bbj,0.9491829872131348
10,mbert,worst5,pcm,0.9494140148162842
11,mbert,top5,lug,0.9906305372714996
11,mbert,top5,hau,0.9875535070896149
11,mbert,top5,twi,0.9851564764976501
11,mbert,top5,kin,0.983241617679596
11,mbert,top5,wol,0.9826216697692871
11,mbert,worst5,yor,0.9421785771846771
11,mbert,worst5,bbj,0.9492533504962921
11,mbert,worst5,pcm,0.9509007632732391
11,mbert,worst5,swa,0.9605786204338074
11,mbert,worst5,zul,0.966627299785614
12,mbert,top5,nya,0.9760044813156128
12,mbert,top5,kin,0.974275529384613
12,mbert,top5,wol,0.9697858095169067
12,mbert,top5,lug,0.9581268727779388
12,mbert,top5,ibo,0.9462941884994507
12,mbert,worst5,pcm,0.8805159032344818
12,mbert,worst5,fon,0.8889496326446533
12,mbert,worst5,swa,0.8939748406410217
12,mbert,worst5,yor,0.9161140322685242
12,mbert,worst5,ewe,0.9162243604660034
