,ORG,LOC,DATE,PER,Mean
lug,0.9868155121803284,,,0.9885238409042358,0.9876696765422821
sna,,0.9759761095046997,,0.988322377204895,0.9821492433547974
hau,0.9822216033935547,0.9668386578559875,,0.9886420369148254,0.9792340993881226
twi,0.9833982586860657,0.9689589142799377,,0.9831803441047668,0.9785125056902567
mos,0.9763957858085632,,,0.9802319407463074,0.9783138632774353
kin,0.9746297001838684,0.9722047448158264,,0.9879938364028931,0.9782760938008627
wol,0.9782159328460693,0.969322919845581,,0.9732793569564819,0.9736060698827108
luo,0.9679033160209656,,,0.9745286107063293,0.9712159633636475
zul,,0.9708889722824097,,,0.9708889722824097
ibo,0.9725008606910706,0.9682629108428955,,,0.970381885766983
xho,,0.9720431566238403,,0.9685903787612915,0.9703167676925659
tsn,0.9732996225357056,0.9625013470649719,,,0.9679004848003387
nya,0.9704182744026184,0.964127779006958,,,0.9672730267047882
ewe,0.9534879922866821,,,0.9693956971168518,0.961441844701767
fon,0.9646956920623779,0.9498156905174255,,0.9599741101264954,0.9581618309020996
bam,0.9486978650093079,0.9565067291259766,,,0.9526022970676422
pcm,,0.9279501438140869,,0.9643112421035767,0.9461306929588318
bbj,0.9567425847053528,0.93165123462677,,,0.9441969096660614
yor,0.9554901719093323,0.9233599901199341,,,0.9394250810146332
swa,0.9120263457298279,0.9260662794113159,,0.9462630748748779,0.9281185666720072
