,PER,DATE,ORG,LOC,Mean
twi,0.6936761140823364,0.8990556001663208,0.941643476486206,0.8826231956481934,0.8995395532021155
luo,0.7061166167259216,0.9104214310646057,0.923031210899353,0.87913978099823,0.8965789797978524
kin,0.6529855132102966,0.9318438768386841,0.9427512288093567,0.8417342901229858,0.8957332235116225
tsn,0.6962915062904358,0.9418510794639587,0.925798237323761,0.8383842706680298,0.8940989000675006
ibo,0.7104563117027283,0.9439440965652466,0.9326057434082031,0.7948282957077026,0.8835361836812435
zul,0.6932478547096252,0.9138530492782593,0.9230924248695374,0.8344763517379761,0.8828883232214512
sna,0.6861704587936401,0.9462623000144958,0.9119020700454712,0.8100541234016418,0.8815894065759121
nya,0.6994999051094055,0.9106026291847229,0.9327807426452637,0.805341899394989,0.8758542499481103
ewe,0.7130088806152344,0.8728973865509033,0.921186089515686,0.8372794985771179,0.8708089872812613
lug,0.6548340320587158,0.8509858846664429,0.8482367396354675,0.9076290130615234,0.8607152952597692
wol,0.6891709566116333,0.9295263290405273,0.9189956188201904,0.7488544583320618,0.8589990131365948
xho,0.6860228180885315,0.9131514430046082,0.8943704962730408,0.7752875089645386,0.8542090341066703
mos,0.7139868140220642,0.8330432772636414,0.9176744222640991,0.8014171123504639,0.8454529581925808
fon,0.7054494619369507,0.8438007235527039,0.9074892997741699,0.7787919044494629,0.8380563664130676
bam,0.6430845856666565,0.8883875608444214,0.8372043967247009,0.8065632581710815,0.8363222326987829
yor,0.656829833984375,0.8782639503479004,0.903486967086792,0.7486696243286133,0.8362949108466123
bbj,0.6831270456314087,0.8580700755119324,0.9132040143013,0.7413771152496338,0.8316110418393061
hau,0.6626289486885071,0.8346205353736877,0.9054449200630188,0.7267659902572632,0.8161368331848047
swa,0.6643540859222412,0.7574840784072876,0.8121114373207092,0.857837975025177,0.8035756349563599
pcm,0.6735544800758362,0.721258282661438,0.8343232274055481,0.8381913900375366,0.793140845421033
