,PER,DATE,ORG,LOC,Mean
nya,,,0.9801591038703918,,0.9801591038703918
wol,,,0.9779093861579895,,0.9779093861579895
mos,0.9235885739326477,,0.9838570952415466,,0.977399753672736
tsn,,,0.9784700870513916,0.9755232334136963,0.976996660232544
sna,0.923559844493866,,,0.9833158254623413,0.9769133989300046
bam,,,0.9766980409622192,,0.9766980409622192
kin,,,0.9749031066894531,,0.9749031066894531
ibo,,,0.9762377142906189,0.9718747735023499,0.9740562438964844
zul,,,,0.9720792174339294,0.9720792174339294
ewe,0.9281177520751953,,0.9750723242759705,,0.9700414772544589
luo,0.93161940574646,,0.9736548662185669,,0.9691510668822697
yor,,,0.9786633849143982,0.9590771794319153,0.9688702821731567
hau,0.9205220341682434,,0.973296046257019,,0.9676416878189359
lug,0.9047080278396606,,0.970755934715271,,0.9636793732643127
pcm,0.911212682723999,,,0.9696246981620789,0.9633662679365703
xho,0.9270990490913391,,,0.9648302793502808,0.9607876475368228
bbj,,,0.9770122766494751,0.9405015110969543,0.9587568938732147
swa,0.9269923567771912,,,,0.9269923567771912
twi,0.9266731142997742,,,,0.9266731142997742
fon,0.9172325134277344,,,,0.9172325134277344
