,PER,DATE,ORG,LOC,Mean
twi,0.900704562664032,,0.9851861000061035,0.968601644039154,0.9725812696061045
mos,0.8941786885261536,,0.9780346155166626,,0.9690500519105366
bam,,,0.9709852933883667,0.9671123027801514,0.969048798084259
fon,0.8970456719398499,,0.9814221262931824,0.9652340412139893,0.9690102113867706
sna,0.9034419059753418,,0.9662274718284607,0.9780255556106567,0.968238705734037
tsn,,,0.9702786803245544,0.9638887643814087,0.9670837223529816
ibo,,,0.9728464484214783,0.9600784778594971,0.9664624631404877
nya,0.9014933705329895,,0.970004677772522,0.96910560131073,0.965702586578873
bbj,,,0.9793874025344849,0.9486243724822998,0.9640058875083923
ewe,0.9056890606880188,,0.9698361158370972,,0.9629632170711245
wol,0.8971006274223328,,0.9705678820610046,0.9605830907821655,0.961699551006533
kin,0.8839955925941467,,0.9658166170120239,0.9667170643806458,0.961609977596211
zul,0.8978363275527954,,,0.9667760729789734,0.9593896716833115
yor,,,0.9719936847686768,0.945032000541687,0.9585128426551819
luo,0.9107164144515991,,0.9609267711639404,,0.9555470900876182
hau,0.8963387608528137,,0.9698739051818848,0.9481979012489319,0.9554870083646955
xho,0.8923865556716919,,,0.9619744420051575,0.9545185970408576
lug,0.8961966037750244,,0.9569148421287537,,0.9504093165908541
swa,0.9003520607948303,,0.9410998225212097,0.946161150932312,0.9411807645041987
pcm,0.8879741430282593,,0.9262166619300842,0.9592803716659546,0.939648080546901
