layer,model,rank_type,language,pearson
2,xlmr,top5,twi,0.9428716183132926
2,xlmr,top5,ibo,0.9426549998976611
2,xlmr,top5,kin,0.9424526197634671
2,xlmr,top5,lug,0.9417265528555032
2,xlmr,top5,luo,0.9416068068881682
2,xlmr,worst5,hau,0.9153861223856188
2,xlmr,worst5,pcm,0.9175064519397049
2,xlmr,worst5,fon,0.9204722146277774
2,xlmr,worst5,bbj,0.9224825017354445
2,xlmr,worst5,yor,0.9237141199079193
3,xlmr,top5,kin,0.9601096788119825
3,xlmr,top5,ibo,0.959447981266076
3,xlmr,top5,twi,0.9591127543406555
3,xlmr,top5,lug,0.9588322424891892
3,xlmr,top5,luo,0.9582016189712677
3,xlmr,worst5,hau,0.940881562130677
3,xlmr,worst5,pcm,0.942296632975568
3,xlmr,worst5,fon,0.9438849456330389
3,xlmr,worst5,bam,0.9457611917090489
3,xlmr,worst5,bbj,0.9466202338632489
10,xlmr,top5,twi,0.965332122483082
10,xlmr,top5,kin,0.9653005777980874
10,xlmr,top5,lug,0.9635066297782903
10,xlmr,top5,luo,0.9634845430367953
10,xlmr,top5,sna,0.9633673775066087
10,xlmr,worst5,bbj,0.9444396107260061
10,xlmr,worst5,hau,0.9462822096397662
10,xlmr,worst5,fon,0.9482783117548004
10,xlmr,worst5,yor,0.9493970402990497
10,xlmr,worst5,pcm,0.9495075349357042
12,xlmr,top5,kin,0.9971797880392281
12,xlmr,top5,sna,0.997124769514507
12,xlmr,top5,luo,0.9971088543810431
12,xlmr,top5,nya,0.9969344746935026
12,xlmr,top5,lug,0.9968768369800582
12,xlmr,worst5,bbj,0.9948219008879402
12,xlmr,worst5,fon,0.9950087022111194
12,xlmr,worst5,yor,0.9954357849708104
12,xlmr,worst5,hau,0.9955295075989918
12,xlmr,worst5,bam,0.9959833401052568
