,DATE,ORG,PER,LOC,Mean
kin,0.9838262607454715,0.9886571735141596,0.894947954473673,0.9730073265146258,0.9601096788119825
ibo,0.9905240835733576,0.9850000051265493,0.8988922329438755,0.9633756034205211,0.959447981266076
twi,0.9837713411206516,0.9903571688678565,0.894384412099514,0.9679380952745996,0.9591127543406555
lug,0.9810153259696955,0.9758058075352821,0.897591711171646,0.9809161252801332,0.9588322424891892
luo,0.9747085413937998,0.9858851364329485,0.9018403528111438,0.9703724452471787,0.9582016189712677
sna,0.9900371266676985,0.9876726659624163,0.8929412469249948,0.9592288194288556,0.9574699647459912
xho,0.98805691576618,0.9845445721649863,0.8977187131905591,0.9486192827482065,0.9547348709674829
ewe,0.9748508596474289,0.9855327048062195,0.9007330226861674,0.9565243031146021,0.9544102225636045
zul,0.9788188131982648,0.986397367929472,0.8928964098885027,0.958972093106755,0.9542711710307485
nya,0.9753649179489012,0.9878582881321658,0.8917022598657031,0.9587145588615142,0.9534100062020712
tsn,0.9821104421562553,0.9851990510388685,0.8955850859322211,0.9494201874498761,0.9530786916443053
wol,0.9824291497978441,0.9815379531928871,0.887827426813473,0.9458496097469719,0.9494110348877941
swa,0.9501120738346726,0.9811722373958586,0.9005641590819914,0.9642689490078662,0.9490293548300972
mos,0.971359294098512,0.9841828802886436,0.899309799488568,0.9395393481851848,0.9485978305152272
yor,0.9803651284861353,0.9847258826061105,0.8931116041934517,0.9320843207243014,0.9475717340024997
bbj,0.9658496754907686,0.979209229960537,0.9057510158985933,0.9356710141030965,0.9466202338632489
bam,0.9733631164687145,0.9735725175301181,0.8862418160122373,0.9498673168251258,0.9457611917090489
fon,0.9588406331231011,0.984407693679542,0.8970916309448916,0.9351998247846207,0.9438849456330389
pcm,0.9335246745862087,0.9768120947362557,0.9003920900494746,0.9584576725303329,0.942296632975568
hau,0.9504643190384271,0.9780440943342273,0.8969271502119393,0.938090684938114,0.940881562130677
