,DATE,ORG,PER,LOC,Mean
kin,0.9992404660722302,0.9989954204106696,0.9913934002696835,0.9990898654043292,0.9971797880392281
sna,0.9992644507550216,0.9991991663363177,0.9913073504283906,0.9987281105382984,0.997124769514507
luo,0.9988826690206629,0.9990062724196096,0.9914725238955535,0.9990739521883465,0.9971088543810431
nya,0.999037883344725,0.9991795235100376,0.9908107045852802,0.9987097873339678,0.9969344746935026
lug,0.9992426111292284,0.9977439803216953,0.9912812287139681,0.9992395277553412,0.9968768369800582
tsn,0.9990386680785198,0.9990018285959378,0.9914757030011813,0.9979102509278033,0.9968566126508605
swa,0.9972185345070256,0.9986762348918674,0.9930918282452563,0.9984333122259966,0.9968549774675364
twi,0.9983766455402666,0.9988552028692512,0.9916083521234305,0.998478722682138,0.9968297308037716
zul,0.9985484420379579,0.998665985245192,0.9916833520045516,0.9983934666738781,0.996822811490395
ibo,0.998944069372296,0.9985246246557177,0.9906226391287081,0.9983165393942423,0.9966019681377409
ewe,0.9979781677523875,0.9985211930014042,0.992149435284301,0.9976838505188905,0.9965831616392458
xho,0.9973528489467813,0.9983171879953736,0.9921956091183781,0.9979513871613587,0.996454258305473
wol,0.9988953163565438,0.9975541222082897,0.9907164861206632,0.9978174682690456,0.9962458482386356
pcm,0.9959429767694247,0.9981045715534724,0.9923087407769605,0.9982613569279077,0.9961544115069414
mos,0.9978868746363182,0.9982652626879054,0.9916116793071776,0.9967280996327672,0.996122979066042
bam,0.9981653609734765,0.9973681451691848,0.9908879707077051,0.9975118835706608,0.9959833401052568
hau,0.9949538862670939,0.9978997708214657,0.9921474388017602,0.9971169345056472,0.9955295075989918
yor,0.9976369589454046,0.9982091262131049,0.9902216622311273,0.9956753924936051,0.9954357849708104
fon,0.9943886503906327,0.9981098352140998,0.9915780372382965,0.9959582860014483,0.9950087022111194
bbj,0.9958334252677683,0.9967084234929209,0.9916364635528007,0.9951092912382712,0.9948219008879402
