,DATE,ORG,PER,LOC,Mean
twi,0.9760038497562755,0.9858631886341495,0.8526114299704546,0.9570080048922909,0.9428716183132926
ibo,0.9843459862654099,0.9785660958637694,0.8599643537899142,0.9477435636715508,0.9426549998976611
kin,0.9749874689980741,0.9842793647485457,0.8488365170630087,0.9617071282442398,0.9424526197634671
lug,0.9720808517317928,0.9658626187314817,0.8565224926835733,0.9724402482751651,0.9417265528555032
luo,0.9621783337469255,0.9805691394411846,0.8621304379119413,0.9615493164526211,0.9416068068881682
sna,0.984853652560354,0.9818382491382164,0.8498546653891604,0.9417808349648448,0.9395818505131439
ewe,0.9646985923840664,0.9787095889966093,0.86208776762729,0.9386580684544361,0.9360385043656004
xho,0.9800655122200604,0.9764967212616189,0.8583734125084621,0.9265232641090382,0.9353647275247949
zul,0.9698406708647718,0.9796382056689755,0.8498923182262567,0.9412229268062923,0.9351485303915741
nya,0.9623791436477196,0.9819745765835094,0.8523217511989994,0.9416497513811554,0.9345813057028459
tsn,0.9737727010621023,0.9784362051280262,0.8527814190582913,0.9300800979087691,0.9337676057892972
wol,0.9724561051670803,0.9745793212915069,0.8438880172150519,0.9254555958130797,0.9290947598716797
swa,0.9319268206369603,0.9729669508496069,0.8531725903236435,0.9511095469243503,0.9272939771836403
mos,0.9569819018671766,0.9761632936158539,0.8564469012167909,0.9161646307490556,0.9264391818622193
bam,0.9636394746715102,0.9628540228599372,0.8424286872681785,0.9319065743806715,0.9252071897950744
yor,0.9665929830144223,0.9754602255806017,0.8487449410355218,0.9040583300011311,0.9237141199079193
bbj,0.9484116715965585,0.9687378899429596,0.8626600322256143,0.9101204131766459,0.9224825017354445
fon,0.9378684210025999,0.9753135209828954,0.8597038101302749,0.9090031063953393,0.9204722146277774
pcm,0.9084074617299801,0.9671372642794065,0.8556082694434112,0.938872812306022,0.9175064519397049
hau,0.932755891856645,0.9669674349808192,0.8507226100423438,0.9110985526626673,0.9153861223856188
