,LOC,DATE,ORG,PER,Mean
nya,0.9846836924552917,,0.9883226156234741,0.9566426873207092,0.985803299350664
kin,0.9819647669792175,,0.9910252690315247,0.9429444670677185,0.9854743019677699
zul,0.9739665389060974,,0.9927210807800293,0.9515559673309326,0.9825987822841853
lug,0.9703404903411865,,0.9941723346710205,0.9510863423347473,0.9815258639864624
hau,0.9808855652809143,,0.9837193489074707,0.9436269998550415,0.9813960010651499
xho,0.9797161221504211,,0.9853521585464478,0.9270036220550537,0.9812326438259333
tsn,0.9793874621391296,,0.9838306307792664,0.9545852541923523,0.9809756763279438
luo,0.9806869029998779,,0.9812161922454834,0.9552810192108154,0.9803498946130276
sna,0.9760370254516602,,0.9858505129814148,0.9424067735671997,0.9800405583810061
wol,0.9791664481163025,,0.9819887280464172,0.9533838033676147,0.9799402337521315
ibo,0.9793819189071655,,0.9791660904884338,0.9476977586746216,0.9785339364316314
twi,0.972736656665802,,0.9830042719841003,0.9344225525856018,0.9768521538935602
mos,0.9736641049385071,,0.9806428551673889,0.9397034049034119,0.9762757439166307
bam,0.9745174050331116,,0.9622704386711121,0.945777416229248,0.967863847501576
ewe,0.9559416770935059,,0.9776401519775391,0.9410278797149658,0.9661870934069157
fon,0.9708153605461121,,0.9623444080352783,0.9341498613357544,0.9658198056276888
yor,0.9631004929542542,,0.9659302234649658,0.9565244317054749,0.9643280708696693
bbj,0.9576926231384277,,0.9655961394309998,0.9378304481506348,0.9610862422268838
swa,0.9483213424682617,,0.9646027684211731,0.9464452266693115,0.9562272860202938
pcm,0.947533130645752,,0.9569980502128601,0.9346821308135986,0.9518534780945629
