,LOC,DATE,ORG,PER,Mean
xho,0.9997578263282776,0.999756395816803,0.9997749924659729,0.9989137053489685,0.9997496956915367
lug,0.9997784495353699,0.9995119571685791,0.9997955560684204,0.9983928799629211,0.9996748100428443
zul,0.9996740221977234,0.9995235204696655,0.9998149871826172,0.9988402724266052,0.9996577634273238
tsn,0.9996378421783447,0.9995824694633484,0.9997054934501648,0.9989017248153687,0.9996302781768358
luo,0.9997544884681702,0.9995599389076233,0.9995610117912292,0.9990969896316528,0.9996168289597579
nya,0.9997466802597046,0.9991725087165833,0.999844491481781,0.9988758563995361,0.9995766803035586
ibo,0.9995919466018677,0.9994617104530334,0.999605655670166,0.9987361431121826,0.9995402387120905
hau,0.9996374249458313,0.9993775486946106,0.9996708035469055,0.9977980852127075,0.9995341487131094
wol,0.9994379281997681,0.9994611740112305,0.9996583461761475,0.9988586902618408,0.99950874853009
kin,0.9997433423995972,0.9990023374557495,0.9998355507850647,0.9982239603996277,0.999506555360759
swa,0.9995493292808533,0.9992794394493103,0.9996356964111328,0.9986810088157654,0.9994754440828258
mos,0.9994902610778809,0.9992029070854187,0.999668300151825,0.9986239671707153,0.9994407541795666
twi,0.999393105506897,0.9993827939033508,0.9995949268341064,0.9983789920806885,0.9994399664908882
ewe,0.9994768500328064,0.9993385076522827,0.9995253086090088,0.9985914826393127,0.9994334178020948
bam,0.9991625547409058,0.9993587732315063,0.9994616508483887,0.9988342523574829,0.9993198894140288
sna,0.9995756149291992,0.9984524846076965,0.9997841119766235,0.9983977675437927,0.999256989617986
fon,0.9994182586669922,0.998310387134552,0.999467670917511,0.998957633972168,0.9990637411908527
bbj,0.9991644620895386,0.9985825419425964,0.9991472959518433,0.9984332919120789,0.9989563969802355
pcm,0.9991381168365479,0.9988671541213989,0.9988566637039185,0.9988747239112854,0.9989527301212621
yor,0.9986357688903809,0.9981166124343872,0.9987351894378662,0.9980422258377075,0.9984887131242928
