,LOC,DATE,ORG,PER,Mean
nya,0.9894936084747314,,0.9898536801338196,0.9686253666877747,0.9891803252976388
kin,0.9877845048904419,,0.991115152835846,0.9592914581298828,0.9887429920490831
xho,0.9858902096748352,,0.9897125363349915,0.9545760750770569,0.9870226550847292
lug,0.9798473119735718,,0.9951338768005371,0.9651533365249634,0.9869670649059117
zul,0.9805050492286682,,0.9926156401634216,0.9625272154808044,0.9859970682300627
hau,0.984915554523468,,0.9870967268943787,0.9592108726501465,0.9853781266137958
sna,0.9839873313903809,,0.9877367615699768,0.9614232182502747,0.9852892614435405
tsn,0.9838314652442932,,0.9851276278495789,0.9669201970100403,0.984067999292165
luo,0.9845821857452393,,0.9826123714447021,0.9646942019462585,0.9831542377360165
wol,0.9819667935371399,,0.9850553274154663,0.9607417583465576,0.9829774049576372
twi,0.9793604612350464,,0.9872496128082275,0.9518910646438599,0.9825687720440328
ibo,0.9847335815429688,,0.9797962307929993,0.9619379639625549,0.9817884934600443
mos,0.9774481058120728,,0.9829881191253662,0.9520716071128845,0.9795584287494421
bam,0.9795750379562378,,0.9734128713607788,0.9566130042076111,0.9760279948823154
ewe,0.966772198677063,,0.9816579818725586,0.9504489302635193,0.9736580708995461
fon,0.9741663932800293,,0.9692097902297974,0.9456010460853577,0.9710766766220331
bbj,0.9612079858779907,,0.9698564410209656,0.9470972418785095,0.9651001438032836
swa,0.9612997174263,,0.9672507643699646,0.9593254923820496,0.9641592311672866
yor,0.9615215063095093,,0.9629623889923096,0.9532876014709473,0.9620320801623166
pcm,0.9576071500778198,,0.96024090051651,0.9442686438560486,0.9585805397946388
