,LOC,DATE,PER,ORG,Mean
luo,0.8970361574682408,0.8468549172854896,0.7270274908234879,0.9147961957976742,0.846428690343723
lug,0.913580484817758,0.8642341755955663,0.7218001863034023,0.8799641052563317,0.8448947379932645
kin,0.8724099027174039,0.8815647171890979,0.6940177981822034,0.9073626201936629,0.838838759570592
twi,0.8386264562739726,0.8539157903722592,0.7331627439314478,0.9246272469196786,0.8375830593743395
ibo,0.8055529536729431,0.9170774619934813,0.7179332615146734,0.8813023498102359,0.8304665067478334
sna,0.7462146240236655,0.9315625092877043,0.7073407051681245,0.8970713281271491,0.8205472916516608
swa,0.8682162574091434,0.8203703802065293,0.6871512603309831,0.9006363218529782,0.8190935549499084
nya,0.8042839460228526,0.8322798970163201,0.7041979404886181,0.9152819994824203,0.8140109457525527
zul,0.7817318080210431,0.8671152173886083,0.702098494228512,0.8686434901026256,0.8048972524351973
tsn,0.7438982911586693,0.8744220470322409,0.6980619455169891,0.8845719136345456,0.8002385493356112
xho,0.656436477411092,0.937117589293406,0.7105565391440424,0.8511071725312505,0.7888044445949477
wol,0.6836178229876758,0.8550272099410237,0.7208505187398693,0.8632817081322156,0.7806943149501961
hau,0.6802839338336095,0.8786449428120532,0.6996685484340791,0.8627421918664808,0.7803349042365556
bam,0.7524269081706351,0.7959612534759771,0.6950880251326892,0.7937755100935063,0.759312924218202
pcm,0.8108460030422471,0.6177688229534959,0.7220363449884514,0.8646989754566824,0.7538375366102191
mos,0.713902754771423,0.7213054371813429,0.7047922331293796,0.8635116671710791,0.7508780230633062
ewe,0.7809941831555275,0.6563586207938277,0.6820031832326375,0.8782429481021194,0.7493997338210281
fon,0.6550225792160007,0.7405392108401406,0.6832474243602695,0.8413103221875814,0.730029884150998
yor,0.5041383392572929,0.7528709669932669,0.6222145618008602,0.8277210763245358,0.676736236093989
bbj,0.46791923137795555,0.6864430259038621,0.7223828822198372,0.7366148399209943,0.6533399948556623
