,LOC,DATE,PER,ORG,Mean
lug,0.9320350168607823,0.9375865286509584,0.6253677374440326,0.8962142690948623,0.847800888012659
kin,0.9015912275656958,0.9288013137971715,0.6494713401086418,0.9087710910576372,0.8471587431322866
nya,0.8904917294363864,0.8979427343200646,0.6487815718706232,0.9156986530470544,0.8382286721685323
sna,0.8499117450823416,0.9394095977861701,0.63195123154495,0.8883396521253909,0.8274030566347131
twi,0.872255404753609,0.8685750249985816,0.6262827484657495,0.8963032333750673,0.8158541028982519
luo,0.8926094720487914,0.8638599846705257,0.6144240417062272,0.8870549364783444,0.8144871087259722
swa,0.8677060968918787,0.8392808133205284,0.6379600394219173,0.8955983049065919,0.8101363136352291
xho,0.802996173597827,0.9527547306578161,0.6132817751271934,0.8273578779411551,0.7990976393309979
ibo,0.8562422328256706,0.8974773218720168,0.5942351241697363,0.819698711624783,0.7919133476230517
zul,0.8164598421811408,0.8858809413814184,0.6202214451703069,0.8442325833261121,0.7916987030147445
tsn,0.7873985875150915,0.8993039549724064,0.6149874320523362,0.8644876238643464,0.7915443996010452
hau,0.7820147589255837,0.8847387880629562,0.615210490149603,0.8638048454277676,0.7864422206414776
wol,0.778367104485871,0.853392247386947,0.6298086046681778,0.8480914244583037,0.7774148452498248
bam,0.8400848863815727,0.8293136094736094,0.5740208426754807,0.7883898337081583,0.7579522930597054
pcm,0.8200242662505001,0.6613335824806803,0.6245152389712417,0.8237373529113585,0.7324026101534451
ewe,0.7935298692948075,0.7662274157775186,0.5310982655966741,0.8369818415349072,0.7319593480509768
mos,0.760984389735464,0.732347288255864,0.5780065831812092,0.8364120015637061,0.7269375656840609
fon,0.7395081903172576,0.7100760818255412,0.5446382009919398,0.8063427698327374,0.700141310741869
yor,0.6169432281630498,0.7284013410541699,0.5354476982012117,0.7707785657879349,0.6628927083015916
bbj,0.6167713930497875,0.7189228392939475,0.5937217749792583,0.6934596336075582,0.655718910232638
