,DATE,PER,LOC,ORG,Mean
sna,,0.9586049914360046,0.9873032569885254,,0.9842284428221839
lug,,0.9640516042709351,,0.9855400323867798,0.9832377008029393
hau,,0.9660722613334656,,0.9830130934715271,0.9811980043138776
ibo,,,0.9856720566749573,0.9683511853218079,0.9770116209983826
xho,,0.9520674347877502,0.979852557182312,,0.9768755797828946
kin,,,,0.9729102849960327,0.9729102849960327
nya,,,,0.9726741313934326,0.9726741313934326
zul,,,0.9723257422447205,,0.9723257422447205
wol,,,,0.9709374904632568,0.9709374904632568
mos,,0.9522184729576111,,0.9715927243232727,0.9695169116769519
twi,,0.9658291935920715,,,0.9658291935920715
luo,,0.9572388529777527,,0.9668573141098022,0.9658267647027969
bam,,,,0.9652289748191833,0.9652289748191833
tsn,,,0.9697092771530151,0.9573174118995667,0.9635133445262909
swa,,0.9633144736289978,,,0.9633144736289978
ewe,,0.9577759504318237,,0.9637778401374817,0.9631347805261612
yor,,,0.9558821320533752,0.9595964550971985,0.9577392935752869
bbj,,,0.9432639479637146,0.9652220010757446,0.9542429745197296
pcm,,0.9537297487258911,0.9466895461082458,,0.947443853531565
fon,,0.9467960596084595,,,0.9467960596084595
