,DATE,PER,LOC,ORG,Mean
kin,,,,0.9713848829269409,0.9713848829269409
lug,,0.940933346748352,,0.974392294883728,0.9708074075835091
sna,,0.9021888971328735,0.9781267046928406,,0.9699905110257012
nya,,,,0.9693827629089355,0.9693827629089355
wol,,,,0.9664725661277771,0.9664725661277771
xho,,0.9163245558738708,0.9694612622261047,,0.9637680436883654
ibo,,,0.9783775806427002,0.939552903175354,0.9589652419090271
luo,,0.9322309494018555,,0.9592381715774536,0.9563445406300681
mos,,0.9174479842185974,,0.9568144083023071,0.9525965771504811
tsn,,,0.9625911712646484,0.9406889081001282,0.9516400396823883
zul,,,0.9515095949172974,,0.9515095949172974
ewe,,0.9015759825706482,,0.9536870718002319,0.948103740811348
yor,,,0.9364492297172546,0.9514290690422058,0.9439391493797302
bam,,,,0.9402188658714294,0.9402188658714294
swa,,0.9370990991592407,,,0.9370990991592407
twi,,0.9336850047111511,,,0.9336850047111511
bbj,,,,0.9184389710426331,0.9184389710426331
hau,,0.9261276721954346,,0.9125086069107056,0.9139677924769265
pcm,,0.9201087951660156,0.9063735604286194,,0.9078451927219119
fon,,0.9032460451126099,,,0.9032460451126099
