,DATE,PER,LOC,ORG,Mean
sna,,0.9784640669822693,0.9929813146591187,0.9914649724960327,0.9914443279212376
hau,,0.9741174578666687,0.9917563796043396,0.9907862544059753,0.9903003438463751
twi,,0.9793344736099243,0.9903310537338257,0.9897071123123169,0.9894142938110063
xho,,0.976536750793457,0.9894780516624451,0.9863600730895996,0.98727478058833
mos,,0.9797281622886658,0.9932303428649902,0.981796383857727,0.987072691602527
bam,,0.9740971922874451,0.9892212748527527,0.9857107996940613,0.9867093101987299
fon,,0.9743159413337708,0.9892709255218506,0.984740138053894,0.9862872530829232
lug,,0.9807740449905396,0.9833295941352844,0.9884916543960571,0.9856198744953804
ibo,,0.9804785251617432,0.9915367364883423,0.9791975021362305,0.9850904064358406
wol,,0.9851440191268921,0.9918392300605774,0.9780609607696533,0.9849610722289895
nya,,0.9842880964279175,0.9885587096214294,0.9795224666595459,0.9840545980435498
zul,,0.9837487936019897,0.9807994961738586,0.9842071533203125,0.9825738229841556
ewe,,0.975053608417511,0.9850208759307861,0.9777069687843323,0.981006734776047
kin,,0.9794107675552368,0.9867408275604248,0.9741116762161255,0.9803687716430088
luo,,0.9813609719276428,0.9881760478019714,0.9720379710197449,0.9801779884212422
tsn,,0.980384349822998,0.985115647315979,0.9746078848838806,0.9798913463106695
pcm,,0.9783450961112976,0.9814311265945435,0.9754019975662231,0.9784125168368502
swa,,0.9810167551040649,0.9853765964508057,0.9682387113571167,0.9770459049152878
yor,,0.9659532308578491,0.9711651802062988,0.9777297973632812,0.9739666817323217
bbj,,0.9704161882400513,0.9682021141052246,0.9784117341041565,0.9731432975463148
