,DATE,PER,LOC,ORG,Mean
hau,0.9999344348907471,0.9998959302902222,0.9999598860740662,0.9999478459358215,0.9999454097870069
xho,0.9999126195907593,0.9998695254325867,0.9999587535858154,0.9999655485153198,0.9999427130589118
zul,0.9999275207519531,0.9999071359634399,0.9999276399612427,0.9999752640724182,0.9999420772760342
lug,0.9999135732650757,0.9999194145202637,0.9999416470527649,0.9999669790267944,0.9999399131689316
sna,0.9998785257339478,0.9998773336410522,0.9999550580978394,0.999972939491272,0.9999332703076876
nya,0.9998711347579956,0.9999340176582336,0.9999663233757019,0.9999428987503052,0.9999270637830099
kin,0.9998795390129089,0.9998884201049805,0.9999380707740784,0.99994957447052,0.99992108803529
swa,0.9999191761016846,0.9998626112937927,0.9999446272850037,0.9998946189880371,0.9999172870929425
ibo,0.9999057054519653,0.9999070763587952,0.9999303221702576,0.999902606010437,0.9999126547422165
wol,0.99989914894104,0.9998771548271179,0.999940037727356,0.9999021887779236,0.9999123827005044
luo,0.999930202960968,0.9999040365219116,0.9999374151229858,0.9998682141304016,0.999911639934931
bam,0.9999068379402161,0.9998524188995361,0.9999092817306519,0.9999033808708191,0.9999044201312921
twi,0.9998316168785095,0.9999264478683472,0.9999006986618042,0.9999315738677979,0.9998894433180491
tsn,0.999874472618103,0.9999054074287415,0.9998887181282043,0.9999009370803833,0.9998887104865832
mos,0.9998615384101868,0.9999062418937683,0.9999092221260071,0.999876081943512,0.9998832024060763
ewe,0.9998244643211365,0.9998689889907837,0.9999101758003235,0.9998629093170166,0.9998659705504392
bbj,0.9997994303703308,0.9998815059661865,0.9998646974563599,0.9998803734779358,0.999849449365567
yor,0.9998182058334351,0.9998098015785217,0.9998493194580078,0.9998478889465332,0.9998373687267303
pcm,0.9997552633285522,0.9998663663864136,0.9998851418495178,0.9998108148574829,0.9998189692313855
fon,0.9996147751808167,0.9998540878295898,0.9998905658721924,0.9999046921730042,0.9998052960787064
