,DATE,PER,LOC,ORG,Mean
sna,,0.9555404782295227,0.9911791682243347,0.9870710968971252,0.987224114391039
hau,,0.9518484473228455,0.9849256277084351,0.9836046695709229,0.9824302410179714
xho,,0.9567101001739502,0.9836721420288086,0.9816377758979797,0.9811863820507841
zul,,0.9681680798530579,0.9852028489112854,0.978497326374054,0.9810756343715595
twi,,0.9613652229309082,0.9825741052627563,0.9809170365333557,0.980591966296142
lug,,0.9633528590202332,0.9785850048065186,0.9837712645530701,0.980169156812272
mos,,0.9605750441551208,0.9862834215164185,0.9727057218551636,0.9784236550331116
fon,,0.9470229744911194,0.9797419309616089,0.9737147688865662,0.9750469135788252
bam,,0.9539211988449097,0.9845608472824097,0.9673891663551331,0.9747266780655339
wol,,0.9689401984214783,0.9853002429008484,0.9644054770469666,0.9745181810181096
ibo,,0.9641888737678528,0.9863846302032471,0.9624817371368408,0.9738533170718067
nya,,0.9716290831565857,0.9778295755386353,0.9673574566841125,0.9725389255667632
kin,,0.9648642539978027,0.9787724614143372,0.9613264799118042,0.9697559678329611
tsn,,0.9598878622055054,0.9746334552764893,0.9576496481895447,0.9657875693069314
swa,,0.9629475474357605,0.9755055904388428,0.9530400633811951,0.9641978110907212
luo,,0.9625503420829773,0.9822657108306885,0.9461227059364319,0.9641011593476781
ewe,,0.9558439254760742,0.9679768681526184,0.9544161558151245,0.9608935353890905
yor,,0.9464463591575623,0.9510533809661865,0.969805121421814,0.9596377667391075
pcm,,0.9604825377464294,0.9614471793174744,0.9517624378204346,0.9568243026733398
bbj,,0.9537272453308105,0.9479321241378784,0.9636119604110718,0.9556562990512488
