,PER,ORG,LOC,DATE,Mean
kin,0.8198097944259644,0.9551486968994141,0.9385892748832703,0.9515035152435303,0.9463885686216079
luo,0.8203389048576355,0.9364455938339233,0.9243923425674438,0.9472116827964783,0.9341948446952139
nya,0.8307161927223206,0.9488401412963867,0.9058908820152283,0.9329913854598999,0.9276892342592474
twi,0.8284030556678772,0.9624425768852234,0.9076271057128906,0.9171048402786255,0.92747305431391
sna,0.8207858204841614,0.9509075880050659,0.8554506301879883,0.9677707552909851,0.9230730619643304
lug,0.8107892870903015,0.9309298396110535,0.9269627928733826,0.897765040397644,0.9168554982488236
zul,0.8116471171379089,0.9445618391036987,0.859800398349762,0.9507541656494141,0.9166914254348735
swa,0.8067783117294312,0.9197654128074646,0.9267098903656006,0.9047000408172607,0.9153217529374471
ibo,0.8080343008041382,0.9447400569915771,0.8410884141921997,0.9598743319511414,0.9135460792564032
tsn,0.8172928094863892,0.9164705276489258,0.8599786162376404,0.9441087245941162,0.9054422320656264
hau,0.811568021774292,0.9451093673706055,0.8207386136054993,0.9477734565734863,0.9030763459956552
wol,0.8222470879554749,0.9323624968528748,0.8380365967750549,0.9361475706100464,0.900923400413333
xho,0.8143355250358582,0.9294788241386414,0.7937518954277039,0.9697265028953552,0.8963403305982355
bam,0.7959949374198914,0.8867332935333252,0.8646183609962463,0.9141467809677124,0.8870427140726505
fon,0.8081990480422974,0.9188557267189026,0.8212488889694214,0.8737795948982239,0.8703011039673813
pcm,0.8192934989929199,0.9106394052505493,0.8906950354576111,0.7806499004364014,0.8600099832992855
mos,0.8132053017616272,0.9247621893882751,0.8486202955245972,0.8055229783058167,0.8589039756244249
ewe,0.8109918236732483,0.9254844784736633,0.8898105621337891,0.7578117251396179,0.8569666579013734
yor,0.7457880973815918,0.9145983457565308,0.7168112993240356,0.8724390864372253,0.8332173753911116
bbj,0.8283849954605103,0.8854222297668457,0.7272002696990967,0.8546459078788757,0.8225166952516151
