,1,2,3,4,5,6,7,8,9,10,11,12
bam,0.01679185790203519,0.016470466110149573,0.014289752885474627,0.012261972037435953,0.011873286065451794,0.009835037891548382,0.011672981124092985,0.011368220727187387,0.010924333820184984,0.01037123454959025,0.010035349368990865,0.018446536749252118
bbj,0.018071877375405165,0.016833634407021236,0.015097680444114303,0.013757698699237153,0.012092419032910584,0.011121559075377263,0.01234010788471096,0.012396685165185772,0.010802558662059406,0.010271546324171746,0.01114073195109692,0.018725865168865614
ewe,0.015242419352944125,0.015214969520229715,0.013557378493942451,0.013102434632628501,0.01204050685942093,0.010611667183638929,0.012313802713151745,0.009813048337188471,0.009018140807408296,0.008506311745046938,0.009266137054510182,0.016242159983145637
fon,0.01621735275239189,0.015510366199123382,0.013704480948263154,0.012288393520293539,0.01106328288108216,0.010766995967401272,0.011253864664354296,0.011581916002796788,0.009623755654047272,0.009551492327924885,0.009894089651121854,0.01754949135526355
hau,0.015201343307353454,0.014095914557174183,0.012957453428498411,0.01137790227789992,0.01020040617675022,0.009451010419752492,0.011156484839830227,0.011036806951475834,0.010737288608955472,0.009923967107473194,0.010106691892663852,0.018379763773130737
ibo,0.013287267020132276,0.013126013566079564,0.011337869654425958,0.010412228299514936,0.00959734048944938,0.008741112566326592,0.010320942421344625,0.010533053400195058,0.009327379636488331,0.009157230522760074,0.009296915465408043,0.017400253263682924
kin,0.011671272755620521,0.011746655625302083,0.010275845984551779,0.010245938540037969,0.00879750969147608,0.007772061156401833,0.009046062467859883,0.009369369236689332,0.008306329415972868,0.008773507701486475,0.008909090281728519,0.01774613404571331
lug,0.012218612641618165,0.012112587410001652,0.010241696298180614,0.009616907512850048,0.009578609218806378,0.009376621279670871,0.010244743350540375,0.01045443499818551,0.009322027107070122,0.009105813856573755,0.009270848621175295,0.01676613373820146
luo,0.013212761733257139,0.0126313881439728,0.011161268302885219,0.010564371895952718,0.00910192101366647,0.008101343308680953,0.009594280377768882,0.009596045550400353,0.008258594537437602,0.00980072785584222,0.009367136231806702,0.017524005688756006
mos,0.01665521751806409,0.01511632297047072,0.013979785537003409,0.012358143463416127,0.01146791382734591,0.010634281400029977,0.011899871237687876,0.011611258056897592,0.009732022749631142,0.009711216031367561,0.010226873204980317,0.017063431872278063
nya,0.012716585317321005,0.012737968068677219,0.010834955523591816,0.009968481293753939,0.008930575269573637,0.00921189400116873,0.011229014063246723,0.010026097486237026,0.009802147465658587,0.009382236264931029,0.009164508571302576,0.01604668608706561
pcm,0.014727810929116458,0.013890827100794922,0.012908092675388616,0.012415851526839106,0.01101162830946123,0.011247409589600466,0.012053230071842336,0.009847879875148161,0.009447653084256066,0.008618869329438894,0.009946652604260938,0.01615499027381399
sna,0.013562331555021956,0.012778569665897521,0.01146118320275491,0.010611160213557014,0.009762008126699584,0.009690505739627042,0.010797053964097358,0.011829829440709242,0.010489564989560071,0.009822004128788345,0.009438003125675701,0.017852906548190123
swa,0.01323884677890419,0.013857971795459889,0.011962181977878572,0.011000827633324661,0.009630290609266012,0.00912550845532678,0.010641836474860611,0.009768460874814386,0.009353662868306856,0.009363636885306429,0.010286997427253178,0.01665165107200058
tsn,0.013125461116032966,0.013483502066264919,0.011852565253093417,0.011140749357082314,0.009517331641518467,0.008704736027993931,0.01005346673537133,0.010201772930031439,0.009033475061793675,0.009568134456155045,0.00953526485227485,0.01832861860899963
twi,0.012806944329213366,0.012208524024572398,0.010962918686345802,0.009825314396266549,0.008687194859362535,0.00762210137133934,0.008831601423480606,0.007961481281502833,0.007374701575220873,0.00774661883118218,0.008550494107718501,0.015372664546703163
wol,0.013755447515904962,0.014221929263158017,0.012696038932062947,0.01112158322803225,0.010220761814707657,0.009628716359884493,0.010850426359183984,0.011986240952713464,0.01001186344698605,0.00959997145825279,0.009633748300378405,0.01743786966623399
xho,0.014950825706591786,0.01471860053356977,0.012887172932778412,0.012266524948699953,0.010453722263150667,0.010135972847137964,0.012070818202460032,0.013538820047263775,0.011416909579262816,0.01177904801807017,0.011110062845091306,0.019312225422557578
yor,0.019666598150934078,0.018668618249421343,0.016072911279707114,0.014847568114646492,0.013291498402622892,0.012874673119540603,0.01490804064292206,0.01449864440686118,0.012481207637695965,0.012504644826549338,0.011503673810542145,0.024702075913410226
zul,0.013425263261751752,0.014019050699744184,0.012243396140775076,0.011185294908386822,0.010289724976587422,0.0095091295313523,0.010410291704829433,0.011477961064580692,0.00947048495117997,0.0090197611931823,0.010173117192607606,0.017519875358023757
