,ORG,LOC,PER,DATE,Mean
kin,0.9992447716877937,0.9987764135790285,0.9991634898123004,0.9991668374951868,0.9990878781435774
luo,0.9994140564458706,0.9990067637024445,0.9989336433732794,0.9989463667815405,0.9990752075757836
twi,0.9991516366249277,0.9988146764676537,0.9992260310410099,0.9987365863568812,0.9989822326226181
sna,0.9991235210370868,0.9984366744409378,0.9991519292519383,0.9991630023688163,0.9989687817746948
lug,0.9986523955833337,0.999089993122325,0.9989295611949967,0.9991834817277652,0.9989638579071052
tsn,0.9990042138446475,0.9983094997225754,0.998980566149542,0.9991210097535856,0.9988538223675877
nya,0.9992664798382833,0.9977602673502308,0.9995361468216107,0.9987414301694075,0.9988260810448831
wol,0.999491224008685,0.9974857193918337,0.999424249893044,0.9987556788008102,0.9987892180235932
mos,0.9992632146233507,0.9978739545001709,0.9990759188064166,0.9989289373314597,0.9987855063153495
xho,0.9990326438290106,0.9980686748614755,0.9987155015423056,0.9993131216416701,0.9987824854686155
zul,0.9992939260560256,0.9980149839752224,0.9990946846073759,0.9987239493308282,0.9987818859923631
ibo,0.999179895703799,0.9972366474705769,0.9994502329562629,0.9991597804320635,0.9987566391406756
swa,0.9986461319893375,0.9989961498341415,0.9992569523797099,0.9979297501600092,0.9987072460907996
hau,0.9992927395884242,0.9974134382231027,0.9993400487507099,0.99872338731304,0.9986924034688192
bam,0.9983613977680892,0.9981461091334797,0.9991393386546064,0.9990604663624217,0.9986768279796492
yor,0.9992392248401044,0.9977054625811057,0.9986424516375735,0.9989399515899459,0.9986317726621824
ewe,0.9994593133705139,0.998198972854334,0.9993083130849489,0.9975069721678446,0.9986183928694103
fon,0.9991813807374523,0.9977923876331672,0.9993968265541501,0.9979624223622856,0.9985832543217639
bbj,0.9993223387822197,0.9968804087094336,0.9992794049612618,0.9984950373555729,0.998494297452122
pcm,0.998194051557814,0.9983890797247658,0.9990012636183111,0.9967410800793995,0.9980813687450726
